galaxy_ID,r90
8325-6103,10.62299919128418
8325-6104,19.869064331054688
8325-9101,10.639472007751465
8325-9102,14.182564735412598
8326-12701,17.796131134033203
8326-12702,16.331756591796875
8326-12703,14.588622093200684
8326-12704,17.380290985107422
8326-12705,21.553302764892578
8326-1901,9.865638732910156
8326-1902,10.742074966430664
8326-3701,8.91795825958252
8326-3702,17.051681518554688
8326-3703,10.694942474365234
8326-3704,13.365994453430176
8326-6101,12.056107521057129
8326-6102,9.831267356872559
8326-6103,11.587830543518066
8326-6104,19.060626983642578
8326-9101,13.896148681640625
8326-9102,12.38135051727295
8327-12701,16.60042953491211
8327-12702,19.172027587890625
8327-12703,11.707574844360352
8327-12704,13.991028785705566
8327-12705,36.883338928222656
8327-1901,8.343768119812012
8327-1902,15.941755294799805
8327-3701,9.294074058532715
8327-3702,17.25855255126953
8327-3703,12.73239803314209
8327-3704,14.66297721862793
8327-6101,11.538177490234375
8327-6102,22.030536651611328
8327-6103,22.825531005859375
8327-6104,11.970272064208984
8327-9101,22.651233673095703
8327-9102,9.72305965423584
8328-12701,13.227795600891113
8328-12702,14.072484016418457
8328-12703,13.619318962097168
8328-12704,9.917269706726074
8328-12705,13.624600410461426
8328-1901,5.869141578674316
8328-1902,8.967550277709961
8328-3701,5.270625114440918
8328-3702,20.352807998657227
8328-3703,32.282859802246094
8328-3704,33.46393585205078
8328-6101,18.151771545410156
8328-6102,19.842918395996094
8328-6103,17.462947845458984
8328-6104,5.440969467163086
8328-9101,12.563067436218262
8328-9102,8.64362907409668
8329-12701,30.085922241210938
8329-12702,33.46393585205078
8329-12703,10.687406539916992
8329-12704,27.693384170532227
8329-12705,18.86121940612793
8329-1901,8.91795825958252
8329-1902,11.12670612335205
8329-3701,51.02670669555664
8329-3702,7.13098669052124
8329-3703,34.373600006103516
8329-3704,8.100997924804688
8329-6101,11.93468952178955
8329-6102,17.024499893188477
8329-6103,14.17544174194336
8329-6104,13.154157638549805
8329-9101,13.973061561584473
8329-9102,9.182954788208008
8330-12701,16.231264114379883
8330-12702,13.342880249023438
8330-12703,17.992725372314453
8330-12704,22.388565063476562
8330-12705,16.855009078979492
8330-1901,5.933887958526611
8330-1902,7.458940505981445
8330-3701,10.184122085571289
8330-3702,14.7241849899292
8330-3703,9.724481582641602
8330-3704,9.864337921142578
8330-6101,10.666192054748535
8330-6102,7.9372239112854
8330-6103,18.316946029663086
8330-6104,12.849470138549805
8330-9101,25.4353084564209
8330-9102,19.85572052001953
8331-12701,32.62947463989258
8331-12702,12.783589363098145
8331-12703,13.435378074645996
8331-12704,26.1956787109375
8331-12705,26.343515396118164
8331-1901,12.660953521728516
8331-1902,11.752501487731934
8331-3701,27.120094299316406
8331-3702,18.040193557739258
8331-3703,12.546175956726074
8331-3704,18.06426429748535
8331-6101,9.913143157958984
8331-6102,17.442289352416992
8331-6103,13.101086616516113
8331-6104,14.094389915466309
8331-9101,22.95653533935547
8331-9102,25.01211166381836
8332-12701,24.253829956054688
8332-12702,11.85929012298584
8332-12703,12.79053020477295
8332-12704,14.157766342163086
8332-12705,16.82146453857422
8332-1901,27.779136657714844
8332-1902,78.1102066040039
8332-3701,8.77438735961914
8332-3702,12.307580947875977
8332-3703,9.113656997680664
8332-3704,6.43300724029541
8332-6101,11.27536678314209
8332-6102,11.535792350769043
8332-6103,9.305318832397461
8332-6104,12.47237777709961
8332-9101,16.484699249267578
8332-9102,17.4420223236084
8333-12701,51.02670669555664
8333-12702,37.90281677246094
8333-12703,21.7616024017334
8333-12704,34.373600006103516
8333-12705,29.83089256286621
8333-1901,5.885179042816162
8333-1902,9.8497896194458
8333-3701,12.561291694641113
8333-3702,8.100997924804688
8333-3703,14.362443923950195
8333-3704,16.416837692260742
8333-6101,24.179105758666992
8333-6102,15.32255744934082
8333-6103,14.434739112854004
8333-6104,13.177613258361816
8333-9101,26.34528923034668
8333-9102,13.04609489440918
8334-12701,28.85514259338379
8334-12702,25.343900680541992
8334-12703,21.962888717651367
8334-12704,21.111631393432617
8334-12705,30.286163330078125
8334-1901,21.401609420776367
8334-1902,11.652332305908203
8334-3701,10.29539966583252
8334-3702,14.598176956176758
8334-3703,14.249988555908203
8334-3704,5.817743301391602
8334-6101,18.01488494873047
8334-6102,11.525225639343262
8334-6103,13.84365463256836
8334-6104,8.60446548461914
8334-9101,24.56672477722168
8334-9102,16.650848388671875
8335-12701,14.713781356811523
8335-12702,22.427902221679688
8335-12703,41.93582534790039
8335-12704,20.183469772338867
8335-12705,26.271427154541016
8335-1901,8.364507675170898
8335-1902,5.690022945404053
8335-3701,18.498695373535156
8335-3702,6.776279926300049
8335-3703,4.99415922164917
8335-3704,7.180346488952637
8335-6101,19.747802734375
8335-6102,17.158767700195312
8335-6103,24.824508666992188
8335-6104,11.183756828308105
8335-9101,29.549209594726562
8335-9102,19.30711555480957
8336-12701,19.98141098022461
8336-12702,24.93415069580078
8336-12703,24.039575576782227
8336-12704,24.722795486450195
8336-12705,22.802658081054688
8336-1901,8.831421852111816
8336-1902,8.539416313171387
8336-3701,12.288424491882324
8336-3702,9.892516136169434
8336-3703,8.777400970458984
8336-3704,8.710618019104004
8336-6101,18.735057830810547
8336-6102,11.162972450256348
8336-6103,18.840396881103516
8336-6104,18.776615142822266
8336-9101,17.727659225463867
8336-9102,16.29574966430664
8337-12701,21.026626586914062
8337-12702,22.025964736938477
8337-12703,10.831026077270508
8337-12704,23.615436553955078
8337-12705,34.56736373901367
8337-1901,14.084578514099121
8337-1902,26.482053756713867
8337-3701,14.13479995727539
8337-3702,18.895973205566406
8337-3703,12.129262924194336
8337-3704,15.325291633605957
8337-6101,15.309793472290039
8337-6102,15.109792709350586
8337-6103,9.706194877624512
8337-6104,15.402971267700195
8337-9101,17.898609161376953
8337-9102,19.431495666503906
8338-12701,32.00775909423828
8338-12702,16.19696617126465
8338-12703,24.62612533569336
8338-12704,26.56431007385254
8338-12705,15.427896499633789
8338-1901,11.03313159942627
8338-1902,11.931461334228516
8338-3701,13.48325252532959
8338-3702,10.233772277832031
8338-3703,15.1025390625
8338-3704,9.420761108398438
8338-6101,13.551201820373535
8338-6102,12.047895431518555
8338-6103,13.751864433288574
8338-6104,6.013350486755371
8338-9101,13.952905654907227
8338-9102,4.950484752655029
8341-12701,15.887728691101074
8341-12702,29.120615005493164
8341-12703,13.463494300842285
8341-12704,17.9061279296875
8341-12705,28.561372756958008
8341-1901,4.958815574645996
8341-1902,15.283217430114746
8341-3701,8.62216854095459
8341-3702,9.718324661254883
8341-3703,8.098464012145996
8341-3704,14.308686256408691
8341-6101,23.35581398010254
8341-6102,11.632853507995605
8341-6103,7.34647798538208
8341-6104,15.843902587890625
8341-9101,11.932204246520996
8341-9102,13.39618968963623
8438-12701,17.85437774658203
8438-12702,26.36965560913086
8438-12703,20.231903076171875
8438-12704,13.787670135498047
8438-12705,14.537854194641113
8438-1901,7.040219783782959
8438-1902,25.652956008911133
8438-3701,7.348879337310791
8438-3702,11.698593139648438
8438-3703,12.809786796569824
8438-3704,11.857754707336426
8438-6101,12.124425888061523
8438-6102,9.600257873535156
8438-6103,8.889065742492676
8438-6104,6.807445526123047
8438-9101,22.868515014648438
8438-9102,15.533395767211914
8439-12701,27.11332130432129
8439-12702,23.767959594726562
8439-12703,23.543479919433594
8439-12704,12.271024703979492
8439-12705,35.73239517211914
8439-1901,9.293828964233398
8439-1902,5.590039253234863
8439-3701,14.459102630615234
8439-3702,13.233073234558105
8439-3703,12.857382774353027
8439-3704,10.490447998046875
8439-6101,15.763800621032715
8439-6102,15.085766792297363
8439-6103,15.058111190795898
8439-6104,17.904333114624023
8439-9101,11.200757026672363
8439-9102,16.053800582885742
8440-12701,39.17015075683594
8440-12702,20.31197738647461
8440-12703,16.857576370239258
8440-12704,15.264981269836426
8440-12705,31.581262588500977
8440-1901,8.629965782165527
8440-1902,8.43757152557373
8440-3701,16.282936096191406
8440-3702,8.907931327819824
8440-3703,12.351463317871094
8440-3704,11.348539352416992
8440-6101,16.608510971069336
8440-6102,9.523555755615234
8440-6103,20.2935848236084
8440-6104,17.362804412841797
8440-9101,19.231582641601562
8440-9102,15.736289024353027
8441-12701,29.36011505126953
8441-12702,18.752153396606445
8441-12703,22.373165130615234
8441-12704,30.791791915893555
8441-12705,17.782855987548828
8441-1901,8.375112533569336
8441-1902,11.758933067321777
8441-3701,5.951833248138428
8441-3702,11.637227058410645
8441-3703,14.100969314575195
8441-3704,13.020853042602539
8441-6101,20.827713012695312
8441-6102,15.707518577575684
8441-6103,12.434733390808105
8441-6104,16.447307586669922
8441-9101,11.665181159973145
8441-9102,20.987354278564453
8442-12701,14.241036415100098
8442-12702,12.712069511413574
8442-12703,26.022113800048828
8442-12704,15.041035652160645
8442-12705,31.02981185913086
8442-1901,4.940464019775391
8442-1902,7.024862289428711
8442-3701,16.836238861083984
8442-3702,8.231047630310059
8442-3703,7.139593124389648
8442-3704,8.026300430297852
8442-6101,12.66301441192627
8442-6102,17.841402053833008
8442-6103,9.721783638000488
8442-6104,10.296099662780762
8442-9101,13.698077201843262
8442-9102,17.234975814819336
8443-12701,29.965299606323242
8443-12702,13.18814754486084
8443-12703,25.943212509155273
8443-12704,23.913616180419922
8443-12705,21.493282318115234
8443-1901,6.195135116577148
8443-1902,8.028801918029785
8443-3701,11.987011909484863
8443-3702,15.478231430053711
8443-3703,16.661415100097656
8443-3704,12.037912368774414
8443-6101,17.42420768737793
8443-6102,19.293685913085938
8443-6103,17.51624870300293
8443-6104,18.210893630981445
8443-9101,17.29250144958496
8443-9102,17.647781372070312
8444-12701,18.644868850708008
8444-12702,20.02581787109375
8444-12703,22.94290542602539
8444-12704,10.279584884643555
8444-12705,46.09748077392578
8444-1901,4.6460771560668945
8444-1902,7.980574131011963
8444-3701,13.620156288146973
8444-3702,8.718424797058105
8444-3703,6.790931701660156
8444-3704,9.223196983337402
8444-6101,11.346054077148438
8444-6102,15.526376724243164
8444-6103,14.61892032623291
8444-6104,18.123802185058594
8444-9101,23.33896827697754
8444-9102,30.999588012695312
8445-12701,33.27373504638672
8445-12702,31.50115394592285
8445-12703,23.95343780517578
8445-12704,19.0415096282959
8445-12705,25.42532730102539
8445-1901,4.180272102355957
8445-1902,10.828367233276367
8445-3701,-9999.0
8445-3702,9.08022689819336
8445-3703,10.640836715698242
8445-3704,12.603043556213379
8445-6101,20.599376678466797
8445-6102,13.087332725524902
8445-6103,12.209991455078125
8445-6104,17.158775329589844
8445-9101,15.93109130859375
8445-9102,16.088016510009766
8446-12701,23.62133026123047
8446-12702,13.637035369873047
8446-12703,37.81264877319336
8446-12704,27.729164123535156
8446-12705,27.137977600097656
8446-1901,5.159515380859375
8446-1902,11.337112426757812
8446-3701,8.68260669708252
8446-3702,7.124645233154297
8446-3703,9.493189811706543
8446-3704,8.005189895629883
8446-6101,11.789067268371582
8446-6102,11.50576400756836
8446-6103,14.170221328735352
8446-6104,10.244834899902344
8446-9101,22.850717544555664
8446-9102,15.35411262512207
8447-12701,10.906079292297363
8447-12702,13.129905700683594
8447-12703,20.266809463500977
8447-12704,38.598880767822266
8447-12705,16.114877700805664
8447-1901,8.031577110290527
8447-1902,7.424757480621338
8447-3701,12.991268157958984
8447-3702,16.46806526184082
8447-3703,6.9544525146484375
8447-3704,8.806893348693848
8447-6101,16.259187698364258
8447-6102,18.706876754760742
8447-6103,17.91207504272461
8447-6104,12.14813232421875
8447-9101,12.325149536132812
8447-9102,17.100130081176758
8448-12701,19.881776809692383
8448-12702,17.551528930664062
8448-12703,14.21029281616211
8448-12704,20.37078285217285
8448-12705,26.16931915283203
8448-1901,7.488954544067383
8448-1902,6.230641841888428
8448-3701,10.980807304382324
8448-3702,9.895358085632324
8448-3703,11.827616691589355
8448-3704,10.865334510803223
8448-6101,10.117844581604004
8448-6102,13.668378829956055
8448-6103,16.105173110961914
8448-6104,13.854147911071777
8448-9101,13.138700485229492
8448-9102,10.963530540466309
8449-12701,15.700474739074707
8449-12702,27.43171501159668
8449-12703,39.593074798583984
8449-12704,27.84412384033203
8449-12705,45.52975082397461
8449-1901,7.676278114318848
8449-1902,6.982309341430664
8449-3701,15.635272026062012
8449-3702,15.177903175354004
8449-3703,7.3692450523376465
8449-3704,10.941798210144043
8449-6101,13.71566390991211
8449-6102,15.34280014038086
8449-6103,17.22313117980957
8449-6104,14.267268180847168
8449-9101,20.33945655822754
8449-9102,17.232807159423828
8450-12701,10.907364845275879
8450-12702,17.199918746948242
8450-12703,15.39299201965332
8450-12704,27.98085594177246
8450-12705,25.252981185913086
8450-1901,6.268035888671875
8450-1902,7.380951404571533
8450-3701,13.929036140441895
8450-3702,8.550248146057129
8450-3703,12.036581993103027
8450-3704,7.4013447761535645
8450-6101,16.9481143951416
8450-6102,12.233667373657227
8450-6103,20.095340728759766
8450-6104,21.12558937072754
8450-9101,14.690824508666992
8450-9102,10.868927001953125
8451-12701,26.491424560546875
8451-12702,38.46142578125
8451-12703,11.008379936218262
8451-12704,10.769086837768555
8451-12705,14.490612983703613
8451-1901,4.402602672576904
8451-1902,5.632070064544678
8451-3701,4.4821600914001465
8451-3702,6.691349029541016
8451-3703,13.986355781555176
8451-3704,8.227331161499023
8451-6101,16.82830238342285
8451-6102,19.979597091674805
8451-6103,20.54432487487793
8451-6104,11.426103591918945
8451-9101,16.772748947143555
8451-9102,9.71373462677002
8452-12701,18.671911239624023
8452-12702,24.170215606689453
8452-12703,20.019271850585938
8452-12704,27.638017654418945
8452-12705,27.048307418823242
8452-1901,12.331853866577148
8452-1902,9.772403717041016
8452-3701,19.500179290771484
8452-3702,15.67575454711914
8452-3703,14.431183815002441
8452-3704,12.558445930480957
8452-6101,14.038057327270508
8452-6102,19.01777458190918
8452-6103,21.974061965942383
8452-6104,10.064887046813965
8452-9101,23.013717651367188
8452-9102,17.04864501953125
8453-12701,21.72970962524414
8453-12702,14.726702690124512
8453-12703,16.05229377746582
8453-12704,12.169276237487793
8453-12705,35.41032791137695
8453-1901,7.759079933166504
8453-1902,9.320938110351562
8453-3701,15.656898498535156
8453-3702,16.201892852783203
8453-3703,13.230177879333496
8453-3704,12.87729549407959
8453-6101,10.753158569335938
8453-6102,8.588898658752441
8453-6103,12.793052673339844
8453-6104,9.132265090942383
8453-9101,13.150053024291992
8453-9102,13.68878173828125
8454-12701,12.364344596862793
8454-12702,12.3851900100708
8454-12703,19.842296600341797
8454-12704,14.0059814453125
8454-12705,28.846336364746094
8454-1901,9.053850173950195
8454-1902,11.876507759094238
8454-3701,14.911310195922852
8454-3702,7.77451753616333
8454-3703,8.140758514404297
8454-3704,9.358681678771973
8454-6101,12.376229286193848
8454-6102,12.106352806091309
8454-6103,25.215030670166016
8454-6104,12.201167106628418
8454-9101,14.522194862365723
8454-9102,24.141565322875977
8455-12701,12.80234146118164
8455-12702,16.638607025146484
8455-12703,29.311861038208008
8455-12704,21.659467697143555
8455-12705,21.563522338867188
8455-1901,5.360375881195068
8455-1902,5.434845924377441
8455-3701,10.165279388427734
8455-3702,15.833658218383789
8455-3703,7.413086414337158
8455-3704,10.028698921203613
8455-6101,13.268990516662598
8455-6102,9.324922561645508
8455-6103,9.956459045410156
8455-6104,13.130050659179688
8455-9101,17.542932510375977
8455-9102,13.254546165466309
8456-12701,33.25724411010742
8456-12702,34.469398498535156
8456-12703,18.729171752929688
8456-12704,21.58000373840332
8456-12705,30.390169143676758
8456-1901,10.930971145629883
8456-1902,9.644700050354004
8456-3701,15.384984016418457
8456-3702,9.87117862701416
8456-3703,10.31014347076416
8456-3704,8.653573036193848
8456-6101,21.64302635192871
8456-6102,13.117337226867676
8456-6103,18.385175704956055
8456-6104,25.215030670166016
8456-9101,13.216802597045898
8456-9102,14.824338912963867
8458-12701,15.309532165527344
8458-12702,22.01769256591797
8458-12703,21.94118309020996
8458-12704,17.758411407470703
8458-12705,63.51166534423828
8458-1901,3.894195556640625
8458-1902,5.193178653717041
8458-3701,9.852472305297852
8458-3702,9.613327980041504
8458-3703,40.87322998046875
8458-3704,33.55931091308594
8458-6101,7.85767126083374
8458-6102,16.94369888305664
8458-6103,13.510110855102539
8458-6104,16.92445945739746
8458-9101,15.416604042053223
8458-9102,15.255949974060059
8459-12701,21.312883377075195
8459-12702,19.641929626464844
8459-12703,18.26626205444336
8459-12704,23.238065719604492
8459-12705,22.39654541015625
8459-1901,6.889461040496826
8459-1902,8.396175384521484
8459-3701,12.812177658081055
8459-3702,11.603082656860352
8459-3703,21.97837257385254
8459-3704,22.668664932250977
8459-6101,8.546270370483398
8459-6102,12.45534896850586
8459-6103,28.2812557220459
8459-6104,12.904319763183594
8459-9101,40.102474212646484
8459-9102,15.828046798706055
8461-12701,39.44611740112305
8461-12702,21.559816360473633
8461-12703,22.668664932250977
8461-12704,21.01154327392578
8461-12705,22.88172721862793
8461-1901,4.952125072479248
8461-1902,9.306260108947754
8461-3701,16.143163681030273
8461-3702,15.52319622039795
8461-3703,15.756917953491211
8461-3704,11.603082656860352
8461-6101,15.209132194519043
8461-6102,15.201642990112305
8461-6103,15.149486541748047
8461-6104,12.812177658081055
8461-9101,16.647991180419922
8461-9102,17.239336013793945
8462-12701,18.828908920288086
8462-12702,23.723302841186523
8462-12703,16.063474655151367
8462-12704,21.252443313598633
8462-12705,24.002307891845703
8462-1901,8.098215103149414
8462-1902,2.6247713565826416
8462-3701,10.065499305725098
8462-3702,14.58067798614502
8462-3703,11.995861053466797
8462-3704,5.766445159912109
8462-6101,14.355271339416504
8462-6102,11.443124771118164
8462-6103,13.662336349487305
8462-6104,13.523837089538574
8462-9101,15.00153923034668
8462-9102,17.56989860534668
8464-12701,23.83537483215332
8464-12702,15.999549865722656
8464-12703,27.703289031982422
8464-12704,11.451732635498047
8464-12705,20.087923049926758
8464-1901,8.521159172058105
8464-1902,9.841716766357422
8464-3701,8.818986892700195
8464-3702,16.615917205810547
8464-3703,3.886035680770874
8464-3704,11.314072608947754
8464-6101,11.13267993927002
8464-6102,11.55605697631836
8464-6103,9.703251838684082
8464-6104,15.396001815795898
8464-9101,19.997106552124023
8464-9102,16.782066345214844
8465-12701,19.633499145507812
8465-12702,19.1147518157959
8465-12703,17.520263671875
8465-12704,13.281535148620605
8465-12705,23.90753936767578
8465-1901,12.628363609313965
8465-1902,6.125060081481934
8465-3701,13.430871963500977
8465-3702,8.302328109741211
8465-3703,11.98096752166748
8465-3704,11.31843376159668
8465-6101,17.59575843811035
8465-6102,11.48978042602539
8465-6103,19.091564178466797
8465-6104,8.697030067443848
8465-9101,14.457015991210938
8465-9102,18.171598434448242
8466-12701,26.378482818603516
8466-12702,27.963943481445312
8466-12703,13.47188949584961
8466-12704,15.425849914550781
8466-12705,18.16355323791504
8466-1901,6.528207302093506
8466-1902,6.623687744140625
8466-3701,8.917613983154297
8466-3702,8.523405075073242
8466-3703,21.26783561706543
8466-3704,13.470475196838379
8466-6101,11.610634803771973
8466-6102,6.307779788970947
8466-6103,11.82815170288086
8466-6104,21.906465530395508
8466-9101,17.579687118530273
8466-9102,16.125242233276367
8479-12701,10.666218757629395
8479-12702,10.666218757629395
8479-12703,10.666218757629395
8479-12704,10.666218757629395
8479-12705,10.666218757629395
8479-1901,10.666218757629395
8479-1902,10.666218757629395
8479-3701,10.666218757629395
8479-3702,10.666218757629395
8479-3703,8.944307327270508
8479-3704,10.666218757629395
8479-6101,10.666218757629395
8479-6102,10.666218757629395
8479-6103,10.666218757629395
8479-6104,10.666218757629395
8479-9101,10.666218757629395
8479-9102,10.666218757629395
8480-12701,10.666218757629395
8480-12702,10.666218757629395
8480-12703,10.666218757629395
8480-12704,10.666218757629395
8480-12705,10.666218757629395
8480-1901,10.666218757629395
8480-1902,10.666218757629395
8480-3701,8.944307327270508
8480-3702,10.666218757629395
8480-3703,10.666218757629395
8480-3704,10.666218757629395
8480-6101,10.666218757629395
8480-6102,10.666218757629395
8480-6103,10.666218757629395
8480-6104,10.666218757629395
8480-9101,10.666218757629395
8480-9102,10.666218757629395
8481-12701,12.650609970092773
8481-12702,16.637418746948242
8481-12703,12.822189331054688
8481-12704,12.713459968566895
8481-12705,15.430744171142578
8481-1901,1.9712387323379517
8481-1902,12.578288078308105
8481-3701,11.112107276916504
8481-3702,27.877182006835938
8481-3703,6.78074312210083
8481-3704,15.54585075378418
8481-6101,13.54223918914795
8481-6102,12.296350479125977
8481-6103,12.451597213745117
8481-6104,19.593568801879883
8481-9101,13.118806838989258
8481-9102,10.041971206665039
8482-12701,29.615116119384766
8482-12702,25.456453323364258
8482-12703,20.88068962097168
8482-12704,34.8771858215332
8482-12705,24.368213653564453
8482-1901,23.473548889160156
8482-1902,11.970146179199219
8482-3701,7.904578685760498
8482-3702,15.107987403869629
8482-3703,17.671358108520508
8482-3704,16.124229431152344
8482-6101,10.947504997253418
8482-6102,19.964717864990234
8482-6103,24.583181381225586
8482-6104,11.136889457702637
8482-9101,19.040231704711914
8482-9102,10.675921440124512
8483-12701,21.294326782226562
8483-12702,15.098889350891113
8483-12703,18.081649780273438
8483-12704,21.209413528442383
8483-12705,11.035663604736328
8483-1901,4.034967422485352
8483-1902,7.071964263916016
8483-3701,12.75297737121582
8483-3702,15.170454978942871
8483-3703,16.847116470336914
8483-3704,11.039678573608398
8483-6101,13.285517692565918
8483-6102,16.949989318847656
8483-6103,9.203028678894043
8483-6104,19.55497169494629
8483-9101,13.874234199523926
8483-9102,8.638219833374023
8484-12701,42.0849494934082
8484-12702,12.71884822845459
8484-12703,43.55687713623047
8484-12704,14.614483833312988
8484-12705,21.475086212158203
8484-1901,7.740851879119873
8484-1902,24.877511978149414
8484-3701,25.599802017211914
8484-3702,13.715679168701172
8484-3703,16.490402221679688
8484-3704,26.422481536865234
8484-6101,19.180089950561523
8484-6102,24.50352668762207
8484-6103,19.537748336791992
8484-6104,12.607939720153809
8484-9101,15.708597183227539
8484-9102,24.493385314941406
8485-12701,26.8524227142334
8485-12702,18.64188003540039
8485-12703,28.561893463134766
8485-12704,16.55776596069336
8485-12705,12.48753547668457
8485-1901,3.6882004737854004
8485-1902,5.994655132293701
8485-3701,6.765006065368652
8485-3702,9.619364738464355
8485-3703,23.913387298583984
8485-3704,10.305323600769043
8485-6101,7.267402648925781
8485-6102,8.932367324829102
8485-6103,14.097738265991211
8485-6104,11.27914810180664
8485-9101,26.023916244506836
8485-9102,19.692066192626953
8486-12701,27.483211517333984
8486-12702,16.184446334838867
8486-12703,25.1632080078125
8486-12704,21.49286651611328
8486-12705,13.705991744995117
8486-1901,6.261815547943115
8486-1902,8.671286582946777
8486-3701,9.977209091186523
8486-3702,6.037923336029053
8486-3703,12.505502700805664
8486-3704,10.070568084716797
8486-6101,10.327969551086426
8486-6102,14.295157432556152
8486-6103,15.586136817932129
8486-6104,14.086620330810547
8486-9101,16.01041603088379
8486-9102,17.229482650756836
8487-12701,18.476911544799805
8487-12702,25.56911277770996
8487-12703,13.136588096618652
8487-12704,11.667552947998047
8487-12705,24.38810157775879
8487-1901,5.415343284606934
8487-1902,4.653261184692383
8487-3701,12.118197441101074
8487-3702,12.820460319519043
8487-3703,11.375429153442383
8487-3704,11.215981483459473
8487-6101,21.908437728881836
8487-6102,9.74360466003418
8487-6103,15.491247177124023
8487-6104,20.42945671081543
8487-9101,24.212894439697266
8487-9102,9.863892555236816
8488-12701,12.965948104858398
8488-12702,15.635064125061035
8488-12703,52.60198211669922
8488-12704,17.95058250427246
8488-12705,25.840871810913086
8488-1901,5.4156413078308105
8488-1902,3.4818787574768066
8488-3701,6.1460676193237305
8488-3702,9.52764892578125
8488-3703,6.880460739135742
8488-3704,5.616254806518555
8488-6101,20.15262222290039
8488-6102,23.92695426940918
8488-6103,10.388015747070312
8488-6104,8.236872673034668
8488-9101,8.78305721282959
8488-9102,11.345629692077637
8546-12701,20.05076026916504
8546-12702,17.391355514526367
8546-12703,14.498870849609375
8546-12704,10.031906127929688
8546-12705,19.21323585510254
8546-1901,7.28426456451416
8546-1902,12.977608680725098
8546-3701,15.37193775177002
8546-3702,17.073274612426758
8546-3703,9.53439712524414
8546-3704,9.652634620666504
8546-6101,7.50314474105835
8546-6102,8.067265510559082
8546-6103,8.18797779083252
8546-6104,9.966259002685547
8546-9101,11.033059120178223
8546-9102,7.549314498901367
8547-12701,18.988285064697266
8547-12702,20.30524444580078
8547-12703,128.20895385742188
8547-12704,15.90837287902832
8547-12705,13.18619155883789
8547-1901,9.973817825317383
8547-1902,9.817407608032227
8547-3701,9.367908477783203
8547-3702,6.598221778869629
8547-3703,15.427968978881836
8547-3704,6.006368637084961
8547-6101,8.145630836486816
8547-6102,18.06958770751953
8547-6103,10.251042366027832
8547-6104,9.226593017578125
8547-9101,24.806673049926758
8547-9102,9.721226692199707
8548-12701,13.72801685333252
8548-12702,21.420143127441406
8548-12703,22.170486450195312
8548-12704,21.733732223510742
8548-12705,13.370499610900879
8548-1901,3.83834171295166
8548-1902,9.114533424377441
8548-3701,11.281907081604004
8548-3702,10.409440994262695
8548-3703,21.296934127807617
8548-3704,9.522526741027832
8548-6101,11.185840606689453
8548-6102,11.015225410461426
8548-6103,13.989218711853027
8548-6104,9.009665489196777
8548-9101,14.668684005737305
8548-9102,15.098310470581055
8549-12701,10.580495834350586
8549-12702,21.5178279876709
8549-12703,20.01400375366211
8549-12704,17.07755470275879
8549-12705,20.089149475097656
8549-1901,6.5660905838012695
8549-1902,5.381171703338623
8549-3701,6.200350761413574
8549-3702,11.380522727966309
8549-3703,12.106391906738281
8549-3704,9.19688892364502
8549-6101,19.570009231567383
8549-6102,12.459227561950684
8549-6103,14.326616287231445
8549-6104,8.529940605163574
8549-9101,26.00008773803711
8549-9102,12.40295124053955
8550-12701,31.088146209716797
8550-12702,24.137134552001953
8550-12703,21.23863983154297
8550-12704,20.61882781982422
8550-12705,39.9184684753418
8550-1901,6.6261515617370605
8550-1902,7.450810432434082
8550-3701,10.204023361206055
8550-3702,10.107015609741211
8550-3703,11.385088920593262
8550-3704,13.537768363952637
8550-6101,20.135986328125
8550-6102,19.379993438720703
8550-6103,18.81057357788086
8550-6104,14.065072059631348
8550-9101,16.137914657592773
8550-9102,16.809450149536133
8551-12701,13.850728988647461
8551-12702,14.209192276000977
8551-12703,7.825000286102295
8551-12704,19.864120483398438
8551-12705,21.631643295288086
8551-1901,11.365100860595703
8551-1902,5.5240325927734375
8551-3701,7.15643835067749
8551-3702,22.673105239868164
8551-3703,16.255037307739258
8551-3704,7.851041316986084
8551-6101,14.767212867736816
8551-6102,13.378777503967285
8551-6103,10.62809944152832
8551-6104,7.187771320343018
8551-9101,11.413430213928223
8551-9102,9.60600471496582
8552-12701,25.285465240478516
8552-12702,15.285761833190918
8552-12703,15.284174919128418
8552-12704,14.355857849121094
8552-12705,20.011478424072266
8552-1901,9.502450942993164
8552-1902,5.293264865875244
8552-3701,12.16061782836914
8552-3702,13.107958793640137
8552-3703,3.238570213317871
8552-3704,26.426162719726562
8552-6101,12.462019920349121
8552-6102,8.146645545959473
8552-6103,13.324084281921387
8552-6104,19.819032669067383
8552-9101,17.892139434814453
8552-9102,14.160745620727539
8553-12701,11.533666610717773
8553-12702,100.6519775390625
8553-12703,25.390419006347656
8553-12704,16.900840759277344
8553-12705,7.876507759094238
8553-1901,2.8391196727752686
8553-1902,6.775551795959473
8553-3701,11.562533378601074
8553-3702,16.86350440979004
8553-3703,9.99038028717041
8553-3704,8.225010871887207
8553-6101,15.034234046936035
8553-6102,20.937299728393555
8553-6103,11.233582496643066
8553-6104,10.358538627624512
8553-9101,9.632842063903809
8553-9102,16.291080474853516
8554-12701,12.917506217956543
8554-12702,18.093738555908203
8554-12703,14.987458229064941
8554-12704,75.00653839111328
8554-12705,27.862009048461914
8554-1901,5.983460903167725
8554-1902,8.338568687438965
8554-3701,12.468886375427246
