galaxy_ID,Mb,Md,Mh_r90,Mh_2r90,Mh_3r90,M_HI,M_HII,Mtot_r90,Mtot_2r90,Mtot_3r90,NSA_Mstar,M_h1,M_h2,Mtot_(star_HI_Hii)
8945-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13013700000.0,nan,nan,nan
8945-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3332370000.0,nan,nan,nan
8945-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12834800000.0,nan,nan,nan
8945-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,173554000000.0,nan,nan,nan
8945-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13462600000.0,nan,nan,nan
8945-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,42656300000.0,nan,nan,nan
8945-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,51290300000.0,nan,nan,nan
8945-6104,40084727768.329544,11104947347692.508,28107627498.169144,59067867404.66246,90068036319.77083,nan,nan,11173139702959.008,11204099942865.5,11235100111780.61,33749000000.0,1e-99,1e-99,33749000000.0
8945-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4338690000.0,nan,nan,nan
8945-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30936600000.0,nan,nan,nan
8946-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37371300000.0,nan,nan,nan
8946-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,63277900000.0,nan,nan,nan
8946-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,96254400000.0,nan,nan,nan
8946-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1386380000.0,nan,nan,nan
8946-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,133029000000.0,nan,nan,nan
8946-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5863850000.0,nan,nan,nan
8946-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,84342700000.0,nan,nan,nan
8946-3701,10727116.115759559,1453943994.4387655,50512187.27888031,116169598.46006337,182475626.67537168,nan,nan,1515183297.8334055,1580840709.0145886,1647146737.2298968,22205000000.0,1e-99,1e-99,22205000000.0
8946-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,864231000.0,nan,nan,nan
8946-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26114800000.0,nan,nan,nan
8946-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11062600000.0,nan,nan,nan
8946-6101,2755837394.6954775,222996024408.95294,10371748115.10468,23429047278.022446,36585000787.25026,nan,nan,236123609918.75308,249180909081.67084,262336862590.89868,19571500000.0,1e-99,2811751917.600635,22383251917.600636
8946-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10197800000.0,nan,nan,nan
8946-6103,22080179403.36783,100031457079.96088,63198083.96985296,190640527.98946157,328365080.25010026,nan,nan,122174834567.29855,122302277011.31816,122440001563.57881,708385000.0,1e-99,1e-99,708385000.0
8946-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,158564000000.0,nan,nan,nan
8946-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3354140000.0,nan,nan,nan
8946-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,86878500000.0,nan,nan,nan
8947-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,67229500000.0,nan,nan,nan
8947-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2926670000.0,nan,nan,nan
8947-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40118500000.0,nan,nan,nan
8947-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34948300000.0,nan,nan,nan
8947-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11609700000.0,nan,nan,nan
8947-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8221540000.0,nan,nan,nan
8947-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7360120000.0,nan,nan,nan
8947-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6721180000.0,nan,nan,nan
8947-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16328700000.0,nan,nan,nan
8947-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15719600000.0,nan,nan,nan
8947-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,103883000000.0,nan,nan,nan
8947-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106249000000.0,nan,nan,nan
8947-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7578030000.0,nan,nan,nan
8947-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9780490000.0,nan,nan,nan
8947-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,67624800000.0,nan,nan,nan
8947-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33120600000.0,nan,nan,nan
8947-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16051500000.0,nan,nan,nan
8948-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5356870000.0,nan,nan,nan
8948-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,29556100000.0,nan,nan,nan
8948-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4140600000.0,nan,nan,nan
8948-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34978800000.0,nan,nan,nan
8948-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18620200000.0,nan,nan,nan
8948-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9244740000.0,nan,nan,nan
8948-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,95028900000.0,nan,nan,nan
8948-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1103260000.0,nan,nan,nan
8948-3702,13069403309.688557,512099875122.0685,19827663810.320415,82702289303.57297,162377288170.32828,nan,nan,544996942242.07745,607871567735.33,687546566602.0853,12442900000.0,0.0,1e-99,12442900000.0
8948-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1080430000.0,nan,nan,nan
8948-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,41412900000.0,nan,nan,nan
8948-6101,15724189795.522806,36352085315.4166,1675830958.1534555,4383957188.093249,7187244297.278697,nan,nan,53752106069.092865,56460232299.03265,59263519408.2181,4649810000.0,1076871789.4430475,1e-99,5726681789.443048
8948-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11525700000.0,nan,nan,nan
8948-6103,10686884048.525711,9909547718239.025,41753403202.61653,94925357979.87224,148541416717.47885,nan,nan,9961988005490.168,10015159960267.424,10068776019005.03,4439990000.0,0.0,1e-99,4439990000.0
8948-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,157026000000.0,nan,nan,nan
8948-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1702300000.0,nan,nan,nan
8948-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,97462100000.0,nan,nan,nan
8949-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3057590000.0,nan,nan,nan
8949-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1490720000.0,nan,nan,nan
8949-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,595746000.0,nan,nan,nan
8949-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1296210000.0,nan,nan,nan
8949-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2223530000.0,nan,nan,nan
8949-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2040390000.0,nan,nan,nan
8949-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5646990000.0,nan,nan,nan
8949-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1896410000.0,nan,nan,nan
8949-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4820480000.0,nan,nan,nan
8949-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1380240000.0,nan,nan,nan
8949-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3917850000.0,nan,nan,nan
8949-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1090240000.0,nan,nan,nan
8949-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7287680000.0,nan,nan,nan
8949-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1584690000.0,nan,nan,nan
8949-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,949474000.0,nan,nan,nan
8949-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1671810000.0,nan,nan,nan
8949-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3660790000.0,nan,nan,nan
8950-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9374700000.0,nan,nan,nan
8950-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1211200000.0,nan,nan,nan
8950-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26844100000.0,nan,nan,nan
8950-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15680500000.0,nan,nan,nan
8950-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18400100000.0,nan,nan,nan
8950-1901,43953603983.60383,16452591222.253101,27411836592.635387,66968093971.70641,107310088638.99382,nan,nan,87818031798.49232,127374289177.56335,167716283844.85077,3745720000.0,0.0,1e-99,3745720000.0
8950-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9324110000.0,nan,nan,nan
8950-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,591712000.0,nan,nan,nan
8950-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3818110000.0,nan,nan,nan
8950-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2147160000.0,nan,nan,nan
8950-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1218820000.0,nan,nan,nan
8950-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1372040000.0,nan,nan,nan
8950-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,144766000000.0,nan,nan,nan
8950-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,29275500000.0,nan,nan,nan
8950-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6745330000.0,nan,nan,nan
8950-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2680930000.0,nan,nan,nan
8950-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6952980000.0,nan,nan,nan
8951-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10282200000.0,nan,nan,nan
8951-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18069700000.0,nan,nan,nan
8951-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1068490000.0,nan,nan,nan
8951-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1211200000.0,nan,nan,nan
8951-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17892000000.0,nan,nan,nan
8951-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,669297000.0,nan,nan,nan
8951-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2524880000.0,nan,nan,nan
8951-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11655600000.0,nan,nan,nan
8951-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1809330000.0,nan,nan,nan
8951-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10057400000.0,nan,nan,nan
8951-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,847853000.0,nan,nan,nan
8951-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14316800000.0,nan,nan,nan
8951-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4916320000.0,nan,nan,nan
8951-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2097830000.0,nan,nan,nan
8951-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2904280000.0,nan,nan,nan
8951-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1100750000.0,nan,nan,nan
8951-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5080770000.0,nan,nan,nan
8952-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20743800000.0,nan,nan,nan
8952-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,64950100000.0,nan,nan,nan
8952-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13162800000.0,nan,nan,nan
8952-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,97569300000.0,nan,nan,nan
8952-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33047000000.0,nan,nan,nan
8952-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9966410000.0,nan,nan,nan
8952-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2224110000.0,nan,nan,nan
8952-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8646540000.0,nan,nan,nan
8952-3702,8851285022.497223,801205283065.7982,30143578029.806305,67386363977.1746,104865418203.02985,nan,nan,840200146118.1017,877442932065.47,914921986291.3252,5736280000.0,0.0,1e-99,5736280000.0
8952-3703,429468381294.807,884429100739.872,457099390.452106,1017221773.0409818,1580619700.1841989,nan,nan,1314354581425.131,1314914703807.72,1315478101734.863,10411200000.0,0.0,1e-99,10411200000.0
8952-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11636400000.0,nan,nan,nan
8952-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107514000000.0,nan,nan,nan
8952-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26989200000.0,nan,nan,nan
8952-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17929100000.0,nan,nan,nan
8952-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8631970000.0,nan,nan,nan
8952-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25304000000.0,nan,nan,nan
8952-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,73849700000.0,nan,nan,nan
8953-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
8953-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
8953-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
8953-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
8953-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
8953-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
8953-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
8953-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
8953-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1815810000.0,nan,nan,nan
8953-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
8953-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
8953-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
8953-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
8953-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
8953-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
8953-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
8953-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
8977-12701,397397235586.61273,114899460615.571,701132025679.6703,5381055800131.032,17029371217239.248,nan,nan,1213428721881.854,5893352496333.216,17541667913441.432,31027000000.0,1e-99,1e-99,31027000000.0
8977-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1845790000.0,nan,nan,nan
8977-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,47064700000.0,nan,nan,nan
8977-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,673322000.0,nan,nan,nan
8977-12705,6499664644.047194,180661337965.3749,436258731.1764222,911169047.2804855,1386550481.493688,nan,nan,187597261340.5985,188072171656.70258,188547553090.91577,471522000.0,1880788670.4113963,1e-99,2352310670.411396
8977-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4561440000.0,nan,nan,nan
8977-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7520500000.0,nan,nan,nan
8977-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60398600000.0,nan,nan,nan
8977-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37113700000.0,nan,nan,nan
8977-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106842000000.0,nan,nan,nan
8977-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1247170000.0,nan,nan,nan
8977-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19532300000.0,nan,nan,nan
8977-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4272200000.0,nan,nan,nan
8977-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,47184200000.0,nan,nan,nan
8977-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,52062400000.0,nan,nan,nan
8977-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,29727600000.0,nan,nan,nan
8977-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19838300000.0,nan,nan,nan
8978-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14578000000.0,nan,nan,nan
8978-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,76349600000.0,nan,nan,nan
8978-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1921330000.0,nan,nan,nan
8978-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26848300000.0,nan,nan,nan
8978-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27051100000.0,nan,nan,nan
8978-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16179500000.0,nan,nan,nan
8978-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16670600000.0,nan,nan,nan
8978-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10392200000.0,nan,nan,nan
8978-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,43336000000.0,nan,nan,nan
8978-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22579400000.0,nan,nan,nan
8978-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13929600000.0,nan,nan,nan
8978-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,41507800000.0,nan,nan,nan
8978-6102,500381176535.01794,21926254806.414726,69144581202.98885,147944929193.94278,226932596092.3445,nan,nan,591452012544.4215,670252360535.3755,749240027433.7772,12690500000.0,0.0,1e-99,12690500000.0
8978-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17231800000.0,nan,nan,nan
8978-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15130600000.0,nan,nan,nan
8978-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22188700000.0,nan,nan,nan
8978-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30995900000.0,nan,nan,nan
8979-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,43249700000.0,nan,nan,nan
8979-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,110869000000.0,nan,nan,nan
8979-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1385190000.0,nan,nan,nan
8979-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13713900000.0,nan,nan,nan
8979-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35086300000.0,nan,nan,nan
8979-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20937300000.0,nan,nan,nan
8979-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,43083000000.0,nan,nan,nan
8979-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1865720000.0,nan,nan,nan
8979-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,45395300000.0,nan,nan,nan
8979-3703,745060040246.0536,1733850005588.639,3227923140.836018,7089999202.740919,10969561650.371794,nan,nan,2482137968975.5283,2486000045037.433,2489879607485.064,9567480000.0,1714190168.7456927,1e-99,11281670168.745693
8979-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25614400000.0,nan,nan,nan
8979-6101,46088477285.986626,176628101506.8452,660674821.8718385,1401078247.8681316,2142813541.434419,nan,nan,223377253614.70367,224117657040.69998,224859392334.26627,4319290000.0,3937839400.0906997,1e-99,8257129400.0907
8979-6102,63536614829.20176,6336939402140.427,6125630709.874091,12964662181.224102,19815185486.633205,nan,nan,6406601647679.503,6413440679150.853,6420291202456.262,20755600000.0,15001407208.36969,994942539.8607198,36751949748.23041
8979-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,180398000000.0,nan,nan,nan
8979-6104,48527842696.563255,2748357477850.7227,2257174799.9581585,4871747346.051877,7494208507.896434,nan,nan,2799142495347.244,2801757067893.338,2804379529055.1826,31496400000.0,13654160389.042957,1e-99,45150560389.04295
8979-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,43563200000.0,nan,nan,nan
8979-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108720000000.0,nan,nan,nan
8980-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2232090000.0,nan,nan,nan
8980-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,177216000000.0,nan,nan,nan
8980-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14962400000.0,nan,nan,nan
8980-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,548733000.0,nan,nan,nan
8980-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1646630000.0,nan,nan,nan
8980-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18101900000.0,nan,nan,nan
8980-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4151450000.0,nan,nan,nan
8980-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2972950000.0,nan,nan,nan
8980-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26678300000.0,nan,nan,nan
8980-3703,376822923.2426825,409469350665.46716,1378334779.5719628,3320287599.0649323,5295726340.991968,nan,nan,411224508368.2818,413166461187.7748,415141899929.7018,2633390000.0,1955811520.6555257,1e-99,4589201520.655525
8980-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,584984000.0,nan,nan,nan
8980-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,82333200000.0,nan,nan,nan
8980-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,77547100000.0,nan,nan,nan
8980-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,42394400000.0,nan,nan,nan
8980-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48781900000.0,nan,nan,nan
8980-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12641900000.0,nan,nan,nan
8980-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2061860000.0,nan,nan,nan
8981-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,182675000000.0,nan,nan,nan
8981-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2427570000.0,nan,nan,nan
8981-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17928800000.0,nan,nan,nan
8981-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,786954000.0,nan,nan,nan
8981-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,169475000.0,nan,nan,nan
8981-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40371000000.0,nan,nan,nan
8981-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1194660000.0,nan,nan,nan
8981-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,97874900000.0,nan,nan,nan
8981-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5952050000.0,nan,nan,nan
8981-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3370690000.0,nan,nan,nan
8981-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2032730000.0,nan,nan,nan
8981-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,28192000000.0,nan,nan,nan
8981-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,117503000000.0,nan,nan,nan
8981-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,43325300000.0,nan,nan,nan
8981-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,42175100000.0,nan,nan,nan
8981-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22987900000.0,nan,nan,nan
8981-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1330050000.0,nan,nan,nan
8982-12701,54799544317.98361,458649207380.7926,3209309703.815099,7671256380.223331,12204039928.961193,nan,nan,516658061402.5914,521120008078.9996,525652791627.7374,2986050000.0,4570881896.148752,1e-99,7556931896.148752
8982-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,238771000.0,nan,nan,nan
8982-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1526370000.0,nan,nan,nan
8982-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21633700000.0,nan,nan,nan
8982-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16832900000.0,nan,nan,nan
8982-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2758720000.0,nan,nan,nan
8982-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3500230000.0,nan,nan,nan
8982-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,80730100000.0,nan,nan,nan
8982-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9512390000.0,nan,nan,nan
8982-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1420110000.0,nan,nan,nan
8982-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,51572500000.0,nan,nan,nan
8982-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6947760000.0,nan,nan,nan
8982-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14842500000.0,nan,nan,nan
8982-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,93138300000.0,nan,nan,nan
8982-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16679500000.0,nan,nan,nan
8982-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3173000000.0,nan,nan,nan
8982-9102,6322885419.646995,75908457289.60689,108491205526.02168,284906007320.2554,467693460526.58795,nan,nan,190722548235.27557,367137350029.5093,549924803235.8418,1710340000.0,5248074602.497734,1e-99,6958414602.497734
