galaxy_ID,A,Vin,SigD,Rd,rho0_h,Rh,incl,phi,x_cen,y_cen,Vsys,chi2
8154-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8154-6104,-0.6774072886314029,1.0590032515478482,422.45594291179304,12.186475327392046,-6.565254329343975,2.0212504062587175,0.4867092526001896,3.2159024360715898,26.48907511871904,26.03210587413644,6.459116831431859,20.4347391200823
8154-9101,-1.3856391523044862,2.7492317294688946,1106.3070590110697,3.178676468458326,-2.0848222987556704,67.8472715124365,0.5183953477266633,2.8531591404497854,32.03312479606916,32.02078863107834,9.164810867526068,34.39247306899431
8154-9102,0.9999999999714967,1.8971990717672103,2994.562348976367,15.439578202393562,1.4818837234742872,0.6544766589024978,0.10212616662050324,6.31996958378575,31.45135091042277,31.81392040297188,15.531012935176276,174.33163173508638
8155-12701,0.4947791979009245,0.3909534840385801,0.959305213314234,29.99999864321504,-1.5622006048719514,8.735584087616084,1.017049109268943,2.8702849490393922,38.45197597527637,35.653788670854944,28.130048039814614,45.56348555071585
8155-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8155-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8155-12704,-1.2737694207206174,4.108442739394353,0.10000000790244432,13.346667316088627,-1.1184920437877839,4.099877737636311,0.49970376636911673,4.576706638796385,33.418480348657205,39.262469726586545,-7.231146039159809,13.486969491790187
8155-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8155-1901,-6.999999990030566,9.999928597543411,223.350238275882,29.999999681027973,-0.5533179778229316,999.8248955931551,0.5141564652617683,2.4367791335273767,23.553839587207232,14.420278503157004,1.2575110775048584,44.58858229042322
8155-1902,0.9996280101034791,0.009868288508889008,413.46067296769525,29.99983025364054,-0.7020074733348713,0.6326851369225913,0.48116738244481766,1.6489425375981914,17.198990083423144,19.995076515552565,-2.370428631807973,6.839411935465678
8155-3701,0.9999562929851464,3.819660112501051,1145.9598371491902,11.520783736378146,-3.562305898749054,382.0278146489801,0.29664218301957473,2.2746444590562156,31.99995965303999,12.000040346960008,6.733616539948304,9240.86419335573
8155-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8155-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8155-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8155-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8155-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8155-6103,0.6285210220822902,1.0127786271062582,635.9957090631709,15.402848829115003,1.293483181575429,0.10001961350830037,0.4255206904955534,1.5616670899925442,26.947662436378298,26.86988541652044,28.486110054741967,6.954425800923861
8155-6104,0.07083882568366184,0.8967070337082123,1972.0796868676046,2.062070873314121,-6.966614234472323,5.390652993269896,0.43360130231518124,2.239605778034222,27.517622078123544,26.331429912823033,4.244005416124203,12.71019537031631
8155-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8155-9102,-4.604466421100307,0.18212922568324658,733.3291212380864,1.4528313372144384,-1.1896491421551563,10.384220719771326,0.7334525457549833,3.575187813491394,26.356124250623974,31.981828368457784,-14.259090362224486,41.19551912697051
8156-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8156-12702,0.7357790213878862,1.0497307703182082,2188.96063038039,20.375489518925647,-0.6293062861569845,9.727141994057849,0.1078752032161967,0.6420119811214942,37.544345975152694,37.194036227292656,-5.329421847892143,3.405411674485352
8156-12703,-0.7070954487617161,0.4880021147815078,2940.18245557159,3.0767563254506403,-2.0858095552770197,615.9210739117657,0.21459093007185406,4.525048334567318,37.25227447199476,36.61800641239979,19.206564984124732,3.524216430299385
8156-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8156-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8156-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8156-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8156-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8156-3702,0.20563626129297874,0.3214264271428986,2024.2821024518478,13.851548044429586,-0.30109761954102293,8.391569366700274,0.2785342950674873,3.9701668348670336,19.122572049267944,19.30500475801451,4.493101806766958,9.053829468865727
8156-3703,0.7434535334442195,0.6394314908692376,0.102860356160685,29.999998408244302,0.7035706110410297,1.1870408938301498,0.12772447248049443,4.585477972695781,19.14152437543686,19.8963566060864,-15.239865762037168,5.302625259613832
8156-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8156-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8156-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8156-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8156-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8156-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8156-9102,-2.497299485596705,9.999940391390133,2999.9998546083825,21.80384483004852,-6.999949835130635,999.7913459494011,0.28543816909587316,2.6399595527015185,40.99995965303999,28.481240398334776,20.857973540337447,6862.399691503972
8157-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8157-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8157-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8157-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8157-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8157-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8157-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8157-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8157-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8157-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8157-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8157-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8157-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8157-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8157-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8157-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8157-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8158-12701,-0.0901664526080863,1.69323741542163,2999.99999993951,8.65343662989071,-6.999999025860623,999.9891780547862,0.6677224122918661,0.8312811927442925,27.12276569646064,33.256853001843346,33.425151760526134,389.21080548325574
8158-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8158-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8158-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8158-12705,-0.02010310424422769,0.45869223155147265,2130.291226160561,17.559766101117386,-3.286266844396418,2.2680357312285473,0.7316661435617635,1.2147387781681374,36.792903723876925,36.222824843649285,-19.653104261019603,31.873183071305117
8158-1901,-0.90577447991445,0.928501573058977,199.43670488512154,29.99999997617858,-0.7672430901714274,1.1252838127441676,0.42465812315303986,1.1667999895594274,17.75942898236016,16.329085080693726,2.0192132102566114,34.06704825845339
8158-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8158-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8158-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8158-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8158-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8158-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8158-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8158-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8158-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8158-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8158-9102,-0.5137068704151316,1.238693710633512,779.5788181994242,4.684943983844733,-1.2016037171655383,2.5943562130953355,0.4705282227130593,2.137435062688557,31.376735846446426,31.235508290289857,-5.960073936445874,14.433972704834149
8239-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8239-12702,0.8825618486152185,6.479648979993503,1382.1824918508626,29.99758714946304,0.4478039730861809,0.46414416987382817,0.11215693120476411,5.200253968151658,36.9038106703424,35.70600927053804,5.696920317564756,121.87459633604118
8239-12703,0.9748381203411953,1.044529510751745,0.10176274705544062,29.999986462978647,-6.999950993532332,1.2128264251955456,0.10005039925380234,4.803748549925299,36.84892989271113,32.40820827946807,-3.2678241502416037,4.18783525709064
8239-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8239-12705,-0.6187744881234324,0.8259610354599636,727.8227503090736,3.5884364225228094,-3.0225348101872958,999.9935229841302,0.6124460165499889,1.4361103083971134,37.56547452817666,36.66464069356719,9.523057880333544,13.464491830799261
8239-1901,-0.23526205902000957,4.664368553943103,39.88996281014353,29.999782016578504,-0.5566375776824223,3.9384227464914443,0.5112713564323598,3.334216863671628,26.559773749707052,18.621537158816732,11.581218756535483,75.8084322486424
8239-1902,0.9628006950156968,6.680991941856266,0.11070546761443381,2.830042951232769,0.3465880347346595,5.22056526030621,0.10280766318192194,0.6065229028145553,6.000027907483575,11.412676694476275,12.008347486595156,34.16950258899354
8239-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8239-3702,0.9999561743284001,0.47022091841141733,2999.9999444653436,17.05706753395313,-1.039112067942902,999.9950445048813,0.1000506049488796,3.0366420277856516,31.999959660099563,23.0417792893046,-4.558217238618351,170.98824130701792
8239-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8239-3704,0.9965685222428526,0.6702715672802628,2999.9999444653436,3.8153871136127444,1.1019244121990575,0.952611794689528,0.13617426666535348,4.710017125630639,21.99252235006431,22.17689107343412,0.8554323761992203,15.463179975855859
8239-6101,0.28605082938551474,5.806391461098831,2971.641741857216,6.359703869716452,0.40706584609525154,0.49329432001541595,0.10005639805527948,5.52387100622456,19.578130858581066,30.606101994618385,-1.8269884103206653,36.48238869130634
8239-6102,-0.2964354347190059,1.4427820198902253,487.6028146933715,24.29982125263454,-1.2750812377477556,13.695511053134744,0.5162603086430959,4.2812238261027185,25.490816856854067,29.055911992161057,-1.0193753641533854,7.46880923510807
8239-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8239-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8239-9101,0.9195523732194153,3.284767639802616,2999.9999608056005,1.2169981708344615,-1.2526865392483548,1.8157989408614559,0.10205976463728413,5.7914506037950115,30.741540062419226,34.04308928584599,9.986666068002421,107.20641355393016
8239-9102,-6.9999999022209,9.999999999999282,1238.958560858922,1.8041015110053948,0.3886263662013973,0.10744384029541457,0.6051337292497041,3.0009048914291667,33.247170433489416,32.75285903276437,15.700114784419677,16.7959873989108
8240-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8240-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8240-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8240-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8240-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8240-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8240-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8240-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8240-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8240-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8240-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8240-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8240-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8240-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8240-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8240-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8240-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8241-12701,0.33894406015178347,0.397463540671271,765.5477736658875,4.077296319269189,-2.0363994907237863,12.600693283734534,0.409035829899979,4.582751496689534,37.64686488065017,33.74532313203935,6.0391034140343205,9.41964269388943
8241-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8241-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8241-12704,0.9409399221779925,4.48763540235938,2999.9999989251014,5.087095140714332,-1.2211562242739322,1.9446089430914981,0.10315236066211218,5.634441564197048,33.32599139103283,35.26113676603712,-6.944194544949957,325.63572600699547
8241-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8241-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8241-1902,0.755948765050002,3.577156413392202,2901.846659833993,6.145789042562208,-1.9787822754252988,1.3468762829495804,0.10860947698753849,5.030258757339482,16.06366442732162,16.646709274848618,2.205263348699958,19.054317019482777
8241-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8241-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8241-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8241-3704,0.7518666678966877,0.7740219364473581,1955.3988947730916,18.290287662758736,-1.3640042226222888,4.755953906023761,0.40231803978450825,1.6091406547219185,20.998821740975387,20.830402799883554,-1.3919938925846556,323.87940708547114
8241-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8241-6102,-1.3586719198558437,1.1374901060218414,664.4863781857683,10.689182442719657,-0.6820622702978911,1.643022206687172,0.4883092516214259,2.0599785005721136,24.786074342623824,25.96032185406052,7.551867146070301,543.5651340958148
8241-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8241-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8241-9101,-0.4842506439955498,3.1022731090636007,1652.0971545798573,29.999965661260216,-6.999948755979149,2.344386343113964,0.6169257530807423,1.7114925382482822,31.385491326163915,30.561454216951557,8.383727442152738,171.5018313415807
8241-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8243-12701,-0.8136898010245686,8.615746564337828,991.9957365718365,20.682958892014344,-1.75006121757782,7.659690569496929,0.5613011492742334,1.4047254038179173,37.106068923301144,36.360361940426266,1.8819923213456349,539.1335913281547
8243-12702,-0.6156530279626642,3.662457557356338,1166.7525416343321,11.330976527913833,-6.999939870741006,1.8565915688684203,0.12707844734732493,4.654424769432815,34.00004034695923,34.000002541781434,-12.546236111480408,10.47730984532573
8243-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8243-12704,0.764667563155685,9.878476790974286,2999.9999444653436,2.2493276734991063,-1.418513174280175,5.793395751288953,0.10851539858827179,0.43926382344160003,37.25045326295339,34.69349931308249,-0.7643458175233859,227.99635893031754
8243-12705,-0.5669800527290292,0.3666378776725562,540.706814036502,29.999965656546898,-1.4345777092402245,7.247003315043077,0.6320858232358267,1.4278259994657607,37.29690880750104,37.5267023120991,8.78298572093539,66.69646761796601
8243-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8243-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8243-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8243-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8243-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8243-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8243-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8243-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8243-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8243-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8243-9101,0.3362423203037373,1.9571723654454165,2999.999999710297,29.999999997639122,0.5933228135116599,3.5029337776632663,0.10526593481233439,5.3396178026439545,32.43482815938886,30.463409154078658,10.365188689953763,224.91201185543642
8243-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8244-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8244-12702,0.1746832514139389,5.511490805518834e-05,291.4598096839813,4.246169915058446,-0.7815717786753561,0.10000500304805686,0.3546309836982022,4.248733556442882,37.53845307823275,37.503268530472546,-9.748628713374824,4.449601668146673
8244-12703,0.2996361007855449,8.123061134495446,0.10000000000382445,29.99385339125663,1.28319135808781,0.4412284190393386,0.10062348426016333,1.1238693549404601,32.729678624241636,33.689776028493995,15.655575439457781,10.374965962891176
8244-12704,-0.5816644425973664,3.3155586415894653,1335.5661167295564,5.041602921636531,-1.7745015994141267,60.06183477200938,0.645261221412266,2.7372198371285594,38.788795730627456,35.98879752189395,23.30327380788356,102.29924632113752
8244-12705,-0.1507474603134041,4.638659924052683,0.10588457137101413,29.99989755824502,-0.45729290972443537,5.963872101467581,0.5115393317291408,2.482329976107731,35.93937277054097,35.66675918682077,2.898846806633638,47.79666097841262
8244-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8244-1902,-0.6792316930696907,1.5929918359884303,1453.4053062067849,29.99995850284659,-1.116295337955595,0.7268161749872071,1.3168751299544037,2.9436476839763435,24.575417832800213,19.05971886507885,-21.2407440681421,50.702563786490664
8244-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8244-3702,0.9999561743283981,0.18627989837183745,0.10005553465634501,1.8498667369429456,-0.1787849008651366,0.10005946429764256,0.5501345511043633,3.4187108736437444,28.085577878693645,31.999955549093258,-2.2876633296246274,935.9008659850945
8244-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8244-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8244-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8244-6102,-0.3420526771894997,0.9957197385881028,2376.517370416346,2.2176180949553035,-1.677009380582037,4.442367815447186,0.6334471752280663,3.2886046755689993,26.7663978253498,26.405858853518588,-12.468172070904293,40.54606771596073
8244-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8244-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8244-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8244-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8245-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
