galaxy_ID,smoothness
8952-3702,1.056817795
8952-3703,0.439104173
8952-3704,1.572550337
8952-6101,2.717803073
8952-6102,2.574184629
8952-6103,0.868208443
8952-6104,0.55262591
8952-9101,2.031809422
8952-9102,0.480468217
8953-12701,nan
8953-12702,nan
8953-12703,nan
8953-12704,nan
8953-12705,nan
8953-1901,nan
8953-1902,nan
8953-3701,nan
8953-3702,2.68947865
8953-3703,nan
8953-3704,nan
8953-6101,nan
8953-6102,nan
8953-6103,nan
8953-6104,nan
8953-9101,nan
8953-9102,nan
8977-12701,1.624663816
8977-12702,0.643252625
8977-12703,1.638910445
8977-12704,1.35173675
8977-12705,1.564435142
8977-1901,1.525547916
8977-1902,2.622996447
8977-3701,2.308297437
8977-3702,2.596615825
8977-3703,2.643834418
8977-3704,1.002150855
8977-6101,1.794245793
8977-6102,0.421911241
8977-6103,0.461940949
8977-6104,1.431839403
8977-9101,1.338113494
8977-9102,1.198791761
8978-12701,1.602040957
8978-12702,1.234371539
8978-12703,1.135751581
8978-12704,0.723599089
8978-12705,1.075246894
8978-1901,1.135846502
8978-1902,2.1918164
8978-3701,0.536434277
8978-3702,2.412266763
8978-3703,2.065719885
8978-3704,1.954290958
8978-6101,0.931354837
8978-6102,1.390705332
8978-6103,0.683721718
8978-6104,1.307558605
8978-9101,0.63820125
8978-9102,1.451639066
8979-12701,0.624360331
8979-12702,2.647960011
8979-12703,1.169415325
8979-12704,2.615755764
8979-12705,1.736218964
8979-1901,2.029090391
8979-1902,3.200443696
8979-3701,1.375876024
8979-3702,0.593785471
8979-3703,1.454585692
8979-3704,0.959182805
8979-6101,0.861764227
8979-6102,0.429170028
8979-6103,1.634299476
8979-6104,0.480756166
8979-9101,0.631209275
8979-9102,2.441945929
8980-12701,1.120232591
8980-12702,2.720958882
8980-12703,2.301641282
8980-12704,1.127775562
8980-12705,0.959073724
8980-1901,1.372142386
8980-1902,1.875569715
8980-3701,2.124657459
8980-3702,0.955266882
8980-3703,1.206818136
8980-3704,0.659811694
8980-6101,2.648327787
8980-6102,2.404302383
8980-6103,3.072149179
8980-6104,0.494147858
8980-9101,0.993861388
8980-9102,1.033894306
8981-12701,2.696961206
8981-12702,1.680218446
8981-12703,0.735702425
8981-12704,1.282605641
8981-12705,1.4180396
8981-1901,0.67919208
8981-1902,1.486742292
8981-3701,2.001149577
8981-3702,0.497235867
8981-3703,0.647858326
8981-3704,1.477999442
8981-6101,0.491392958
8981-6102,2.522958081
8981-6103,1.157913317
8981-6104,1.197626627
8981-9101,1.066102758
8981-9102,1.547100647
8982-12701,1.458633789
8982-12702,1.472271852
8982-12703,1.328481906
8982-12704,1.863977448
8982-12705,1.196892244
8982-1901,0.813055335
8982-1902,0.53738666
8982-3701,0.591387321
8982-3702,2.900097516
8982-3703,1.8310459
8982-3704,1.518173628
8982-6101,1.714783954
8982-6102,2.507531636
8982-6103,1.923984043
8982-6104,1.285257317
8982-9101,1.360332634
8982-9102,0.828654899
8983-12701,0.650568984
8983-12702,1.594192402
8983-12703,2.412758849
8983-12704,2.474834059
8983-12705,0.631125616
8983-1901,2.001337315
8983-1902,2.659675036
8983-3701,2.520638731
8983-3702,2.528890962
8983-3703,0.407284128
8983-3704,0.598495119
8983-6101,1.297868533
8983-6102,0.665330759
8983-6103,1.65835878
8983-6104,1.330886416
8983-9101,1.389135304
8983-9102,2.451844983
8984-12701,1.296808448
8984-12702,1.174743751
8984-12703,1.10707813
8984-12704,1.50506229
8984-12705,0.33391653
8984-1901,3.094653113
8984-1902,1.680599521
8984-3701,2.625604978
8984-3702,2.523206148
8984-3703,3.04261214
8984-3704,0.923073516
8984-6101,0.991520734
8984-6102,2.614583735
8984-6103,1.063514913
8984-6104,2.820051599
8984-9101,2.686924761
8984-9102,1.143869977
8985-12701,0.695469682
8985-12702,0.851065516
8985-12703,0.410842707
8985-12704,1.387076034
8985-12705,1.332379386
8985-1901,0.853208132
8985-1902,1.485457486
8985-3701,0.719918674
8985-3702,2.039988171
8985-3703,0.637393028
8985-3704,0.626226514
8985-6101,1.61739028
8985-6102,0.571677874
8985-6103,0.685452952
8985-6104,0.974559721
8985-9101,2.249476295
8985-9102,0.665588964
8986-12701,2.611702367
8986-12702,2.013064779
8986-12703,1.802442089
8986-12704,2.327890371
8986-12705,1.194228664
8986-1901,0.595178557
8986-1902,1.937114616
8986-3701,1.007287789
8986-3702,0.536615006
8986-3703,2.302678964
8986-3704,2.535886402
8986-6101,0.36120342
8986-6102,2.936881088
8986-6103,2.553522419
8986-6104,0.845872081
8986-9101,1.596344713
8986-9102,1.476144406
8987-12701,2.668041505
8987-12702,1.053672054
8987-12703,1.434271546
8987-12704,1.509338638
8987-12705,1.282126807
8987-1901,1.184782227
8987-1902,2.389919687
8987-3701,0.514794539
8987-3702,1.575662288
8987-3703,0.926394519
8987-3704,1.479973349
8987-6101,1.628283994
8987-6102,1.666248784
8987-6103,1.219493872
8987-6104,0.748730291
8987-9101,1.237513473
8987-9102,1.942646833
8988-12701,1.654706705
8988-12702,1.753803705
8988-12703,1.249098842
8988-12704,1.26167653
8988-12705,1.007024359
8988-1901,1.202849541
8988-1902,1.941212638
8988-3701,1.335964224
8988-3702,1.00201232
8988-3703,0.533202646
8988-3704,0.96485376
8988-6101,1.011115191
8988-6102,0.733051157
8988-6103,1.876187205
8988-6104,0.65659444
8988-9101,1.197425405
8988-9102,2.256143847
8989-12701,1.8238692
8989-12702,0.773046237
8989-12703,2.565638601
8989-12704,2.482101446
8989-12705,2.621679318
8989-1901,0.650316327
8989-1902,0.741845062
8989-3701,1.050618436
8989-3702,1.340367683
8989-3703,0.722553557
8989-3704,0.641101402
8989-6101,0.775363946
8989-6102,0.87058946
8989-6103,2.538462623
8989-6104,0.685462892
8989-9101,1.198890233
8989-9102,0.876269121
8990-12701,1.732171703
8990-12702,2.672166149
8990-12703,0.963262877
8990-12704,1.567428846
8990-12705,1.695082079
8990-1901,1.698764322
8990-1902,1.1182643
8990-3701,2.957176724
8990-3702,2.492959396
8990-3703,2.159333892
8990-3704,2.219462923
8990-6101,2.878225215
8990-6102,2.606321251
8990-6103,1.397973169
8990-6104,0.648704535
8990-9101,1.571370073
8990-9102,0.437752186
8991-12701,1.280908563
8991-12702,2.580225614
8991-12703,1.645232492
8991-12704,1.928854312
8991-12705,0.762460057
8991-1901,2.074974362
8991-1902,2.92278057
8991-3701,1.747852071
8991-3702,2.718719527
8991-3703,0.940716586
8991-3704,1.11205916
8991-6101,0.607255761
8991-6102,2.331898455
8991-6103,0.919048811
8991-6104,0.925299617
8991-9101,1.197664212
8991-9102,1.725899833
8992-12701,1.854001299
8992-12702,0.863708986
8992-12703,1.096178331
8992-12704,0.448487827
8992-12705,2.209844486
8992-1901,2.828768817
8992-1902,1.141531112
8992-3701,1.814352683
8992-3702,0.833896556
8992-3703,1.131205585
8992-3704,1.003140574
8992-6101,0.629553394
8992-6102,1.566232305
8992-6103,0.862164525
8992-6104,2.626361677
8992-9101,0.854085131
8992-9102,2.1961997
8993-12701,0.438330986
8993-12702,0.397999668
8993-12703,1.338163341
8993-12704,1.579314161
8993-12705,0.322338854
8993-1901,2.930957101
8993-1902,2.626570936
8993-3701,1.710120654
8993-3702,0.576172553
8993-3703,1.383252125
8993-3704,2.127299242
8993-6101,1.352356745
8993-6102,1.129990995
8993-6103,0.95259127
8993-6104,1.87844529
8993-9101,1.572764346
8993-9102,1.015388275
8994-12701,0.556210877
8994-12702,1.296260051
8994-12703,1.034402535
8994-12704,1.573207295
8994-12705,0.594313119
8994-1901,0.954201777
8994-1902,1.906156202
8994-3701,1.484539625
8994-3702,2.366550635
8994-3703,2.687219415
8994-3704,0.707124545
8994-6101,1.067782499
8994-6102,2.918434539
8994-6103,1.810802329
8994-6104,1.709761708
8994-9101,2.392543971
8994-9102,1.139660137
8995-12701,2.781085462
8995-12702,1.31866318
8995-12703,2.496077424
8995-12704,2.424539723
8995-12705,0.728838899
8995-1901,1.617310779
8995-1902,1.777783774
8995-3701,2.489506897
8995-3702,0.979586629
8995-3703,1.843287877
8995-3704,2.906371709
8995-6101,1.506623788
8995-6102,2.50100708
8995-6103,2.28442402
8995-6104,0.581152197
8995-9101,1.745887253
8995-9102,1.549722712
8996-12701,1.255278867
8996-12702,1.473903476
8996-12703,1.368166956
8996-12704,1.642456648
8996-12705,0.878619858
8996-1901,2.358495132
8996-1902,2.501061187
8996-3701,1.876244828
8996-3702,2.834817526
8996-3703,0.346933767
8996-3704,1.735093361
8996-6101,0.694230934
8996-6102,0.606340985
8996-6103,2.135192919
8996-6104,1.635211785
8996-9101,2.019960205
8996-9102,1.491204621
8997-12701,0.916207213
8997-12702,1.403804496
8997-12703,1.851756098
8997-12704,1.41898914
8997-12705,1.86283026
8997-1901,0.837292578
8997-1902,1.83588861
8997-3701,1.104484233
8997-3702,1.88588484
8997-3703,1.848357962
8997-3704,1.660448898
8997-6101,2.549462302
8997-6102,1.050154537
8997-6103,1.238734167
8997-6104,1.044375577
8997-9101,2.657567114
8997-9102,0.566424205
8998-12701,1.501610895
8998-12702,1.169638252
8998-12703,1.452668081
8998-12704,0.640765483
8998-12705,0.341031804
8998-1901,3.073367415
8998-1902,1.573709962
8998-3701,0.904310421
8998-3702,2.187287591
8998-3703,2.068839136
8998-3704,2.211139726
8998-6101,2.722847892
8998-6102,1.84571579
8998-6103,1.289618726
8998-6104,1.15664512
8998-9101,2.31686642
8998-9102,1.041474085
8999-12701,0.783006187
8999-12702,2.758960367
8999-12703,1.008136458
8999-12704,1.40698495
8999-12705,2.77572141
8999-1901,0.573176361
8999-1902,2.656648363
8999-3701,0.687205957
8999-3702,2.39768241
8999-3703,2.93520266
8999-3704,0.767578771
8999-6101,1.52816272
8999-6102,1.22093871
8999-6103,0.8812252
8999-6104,1.150009314
8999-9101,2.276745928
8999-9102,1.335324823
9000-12701,2.612113017
9000-12702,0.628457446
9000-12703,2.135374726
9000-12704,2.627352299
9000-12705,1.063442119
9000-1901,1.107445879
9000-1902,1.425715995
9000-3701,0.993701058
9000-3702,2.476414343
9000-3703,2.63705001
9000-3704,2.493710374
9000-6101,2.166449349
9000-6102,0.471198559
9000-6103,0.989837721
9000-6104,2.485050372
9000-9101,2.558056589
9000-9102,2.227918852
9001-12701,2.601290825
9001-12702,1.980308407
9001-12703,2.837450711
9001-12704,1.374219413
9001-12705,2.192256145
9001-1901,2.326571363
9001-1902,1.296208137
9001-3701,2.53555406
9001-3702,2.516088076
9001-3703,2.497551124
9001-3704,0.475803665
9001-6101,1.400936328
9001-6102,1.285814063
9001-6103,1.218893578
9001-6104,0.856042239
9001-9101,1.669195881
9001-9102,1.60332135
9002-12701,1.827166948
9002-12702,2.10132903
9002-12703,2.504232711
9002-12704,0.611835063
9002-12705,0.903309729
9002-1901,0.907875021
9002-1902,1.025979966
9002-3701,2.398193689
9002-3702,1.95250568
9002-3703,2.521415213
9002-3704,1.162732533
9002-6101,2.080526312
9002-6102,2.414037891
9002-6103,2.161195321
9002-6104,2.68510093
9002-9101,2.805245453
9002-9102,1.143333694
9024-12701,0.764858707
9024-12702,2.13566783
9024-12703,1.92939056
9024-12704,1.169532819
9024-12705,0.895719274
9024-1901,2.579389486
9024-1902,0.636002047
9024-3701,2.694045332
9024-3702,2.670002825
9024-3703,2.219489733
9024-3704,2.63723549
9024-6101,2.185400627
9024-6102,0.458202763
9024-6103,2.50772743
9024-6104,2.522392648
9024-9101,1.025329623
9024-9102,1.552957417
9025-12701,1.997463125
9025-12702,3.029589492
9025-12703,2.554440777
9025-12704,0.702690552
9025-12705,0.887622694
9025-1901,1.051808675
9025-1902,0.616528375
9025-3701,0.815623033
9025-3702,0.581751304
9025-3703,0.666252434
9025-3704,1.639186327
9025-6101,1.81880719
9025-6102,2.750247814
9025-6103,1.364403181
9025-6104,0.450984729
9025-9101,2.42803055
9025-9102,0.689806863
9026-12701,2.407012679
9026-12702,0.841469421
9026-12703,1.327923271
9026-12704,2.756307003
9026-12705,1.106013512
9026-1901,3.294175683
9026-1902,0.913570779
9026-3701,1.077252736
9026-3702,1.777779107
9026-3703,0.461523964
9026-3704,1.017926411
9026-6101,0.856694852
9026-6102,0.932137076
9026-6103,1.404501855
9026-6104,1.566744418
9026-9101,0.833826977
9026-9102,2.13677163
9027-12701,0.289806476
9027-12702,0.715401109
9027-12703,1.437929451
9027-12704,1.28510769
9027-12705,1.400741673
9027-1901,0.829650803
9027-1902,1.27880713
9027-3701,0.792683428
9027-3702,1.122549119
9027-3703,0.531818025
9027-3704,2.446539263
9027-6101,1.938483856
9027-6102,1.436879871
9027-6103,0.747527527
9027-6104,1.277058919
9027-9101,1.302972132
9027-9102,0.951876379
9028-12701,1.4754817
9028-12702,0.65751532
9028-12703,1.832652553
9028-12704,0.635948324
9028-12705,1.374598717
9028-1901,2.546118061
9028-1902,1.489678677
9028-3701,2.612100291
9028-3702,1.889241971
9028-3703,2.554403336
9028-3704,2.436026384
9028-6101,0.735527075
9028-6102,3.298762458
9028-6103,2.617293883
9028-6104,2.315014689
9028-9101,0.596561015
9028-9102,1.063532171
9029-12701,1.752802756
9029-12702,0.901706544
9029-12703,2.508454398
9029-12704,0.606649004
9029-12705,0.864794993
9029-1901,2.821455186
9029-1902,1.318995531
9029-3701,2.461111184
9029-3702,1.881687629
9029-3703,2.86646198
9029-3704,2.918782867
9029-6101,2.61394199
9029-6102,0.508053127
9029-6103,2.200146731
9029-6104,1.872776246
9029-9101,1.8309487
9029-9102,2.52054716
9030-12701,2.355764102
9030-12702,1.291895177
9030-12703,3.054776383
9030-12704,0.957016587
9030-12705,2.626366144
9030-1901,2.815918148
9030-1902,1.62521705
9030-3701,2.996285085
9030-3702,0.619603588
9030-3703,0.859709229
9030-3704,1.078257158
9030-6101,2.363575057
9030-6102,2.777332346
9030-6103,2.359949836
9030-6104,0.920665968
9030-9101,2.65788874
9030-9102,0.977764983
9031-12701,1.188581582
9031-12702,1.898874844
9031-12703,1.739313842
9031-12704,1.67330076
9031-12705,1.598420109
9031-1901,3.465029509
9031-1902,0.813351313
9031-3701,2.448454176
9031-3702,1.781318996
9031-3703,1.901236398
9031-3704,1.700032307
9031-6101,2.538233264
9031-6102,1.25408876
9031-6103,1.591584529
9031-6104,0.703003378
9031-9101,2.636643719
9031-9102,2.511850374
9032-12701,0.759234829
9032-12702,1.258252828
9032-12703,2.20138075
9032-12704,1.375022823
9032-12705,1.665700341
9032-1901,0.844013869
9032-1902,1.836509416
9032-3701,1.048391374
9032-3702,1.900967627
9032-3703,1.100328983
9032-3704,0.471701835
9032-6101,0.598214299
9032-6102,1.84187035
9032-6103,2.314459345
9032-6104,1.656202759
9032-9101,1.02738134
9032-9102,1.05707338
9033-12701,2.113221717
9033-12702,2.57001908
9033-12703,2.574356165
9033-12704,2.618546505
9033-12705,0.529662488
9033-1901,0.969865467
9033-1902,0.682933274
9033-3701,2.395207778
9033-3702,0.949257094
9033-3703,0.66538655
9033-3704,0.796002264
9033-6101,1.406197629
9033-6102,1.397915592
9033-6103,2.388460791
9033-6104,2.517085394
9033-9101,2.521322089
9033-9102,0.632231155
9034-12701,0.800188562
9034-12702,2.62148999
9034-12703,0.920982631
9034-12704,1.965560797
9034-12705,1.630899558
9034-1901,0.934057782
9034-1902,1.971405868
9034-3701,2.854067507
9034-3702,0.471077315
9034-3703,2.591926376
9034-3704,0.824981857
9034-6101,2.226074613
9034-6102,1.576276798
9034-6103,1.93612276
9034-6104,2.419994677
9034-9101,2.059770101
9034-9102,2.65061635
9035-12701,1.257046834
9035-12702,1.932669686
9035-12703,1.509092242
9035-12704,1.275713011
9035-12705,1.254612273
9035-1901,1.898501064
9035-1902,0.792614223
9035-3701,1.369830108
9035-3702,1.583357249
9035-3703,1.352464651
9035-3704,0.736462966
9035-6101,2.069656122
9035-6102,0.811394769
9035-6103,2.625245871
9035-6104,1.741716042
9035-9101,1.869322581
9035-9102,1.61192463
9036-12701,1.534506218
9036-12702,1.784164074
9036-12703,1.179606312
9036-12704,1.105480492
9036-12705,1.55788904
9036-1901,2.186825911
9036-1902,2.052197925
9036-3701,1.763135881
9036-3702,3.266856192
9036-3703,1.313505644
9036-3704,2.249277202
9036-6101,0.907705733
9036-6102,0.462777631
9036-6103,1.520162118
9036-6104,1.382698428
9036-9101,2.110410384
9036-9102,0.462772308
9037-12701,1.663772822
9037-12702,1.185026641
9037-12703,0.498022415
9037-12704,2.702168667
9037-12705,1.963851376
9037-1901,2.373443848
9037-1902,1.273575027
9037-3701,1.450158355
9037-3702,1.538652357
9037-3703,2.604951132
9037-3704,2.4030576
9037-6101,1.082990292
9037-6102,2.340136999
9037-6103,1.612158585
9037-6104,1.830736929
9037-9101,1.893996035
9037-9102,0.952109284
9038-12701,2.521870851
9038-12702,1.115912807
9038-12703,0.811961602
9038-12704,1.774239016
9038-12705,1.939309907
9038-1901,1.106589869
9038-1902,2.586631277
9038-3701,0.771999521
9038-3702,0.864334728
9038-3703,2.377241536
9038-3704,2.809940495
9038-6101,2.913684842
9038-6102,2.563726846
9038-6103,1.266997228
9038-6104,1.178366984
9038-9101,1.7794195
9038-9102,1.522562083
9039-12701,2.557755794
9039-12702,2.274839713
9039-12703,2.459000096
9039-12704,1.119676486
9039-12705,2.586691259
9039-1901,2.636647079
9039-1902,0.975598128
9039-3701,2.20097796
9039-3702,2.510571222
9039-3703,2.058293181
9039-3704,2.271821743
9039-6101,2.487486341
9039-6102,0.489141361
9039-6103,2.738482719
9039-6104,1.997688324
9039-9101,1.288173767
9039-9102,2.138010118
9040-12701,1.355851071
9040-12702,2.190124003
9040-12703,1.570179108
9040-12704,1.607965837
9040-12705,0.855725372
9040-1901,1.21141621
9040-1902,0.681713373
9040-3701,2.414641876
9040-3702,2.067956689
9040-3703,1.856542572
9040-3704,1.319328234
9040-6101,0.412401746
9040-6102,0.989804623
9040-6103,2.348800659
9040-6104,0.442728281
9040-9101,2.634695757
9040-9102,1.384452977
9041-12701,0.445182875
9041-12702,0.491136905
9041-12703,1.213300021
9041-12704,2.270464355
9041-12705,2.261235056
9041-1901,2.125537845
9041-1902,2.334340336
9041-3701,2.362492865
9041-3702,0.407439582
9041-3703,2.624276817
9041-3704,0.502057783
9041-6101,1.631171452
9041-6102,0.76358512
9041-6103,2.286344349
9041-6104,0.713649652
9041-9101,1.059068535
9041-9102,0.354861638
9042-12701,1.697271231
9042-12702,1.138283388
9042-12703,1.003657313
9042-12704,2.427272798
9042-12705,2.380208613
9042-1901,2.704947755
9042-1902,nan
9042-3701,2.747442146
9042-3702,2.463108309
9042-3703,3.008326663
9042-3704,3.247140697
9042-6101,2.109277939
9042-6102,0.763889823
9042-6103,2.173950791
9042-6104,2.492108531
9042-9101,0.597601552
9042-9102,0.531292514
9043-12701,2.384061533
9043-12702,2.285123347
9043-12703,2.467831455
9043-12704,1.183352467
9043-12705,2.53691646
9043-1901,1.06948958
9043-1902,2.423865771
9043-3701,2.481040408
9043-3702,1.723665627
9043-3703,2.634514067
9043-3704,2.541050988
9043-6101,3.063744358
9043-6102,0.73017155
9043-6103,2.357718179
9043-6104,0.988998297
9043-9101,2.486016808
9043-9102,2.503832852
9044-12701,1.46894648
9044-12702,2.489427821
9044-12703,2.540968202
9044-12704,1.975156824
9044-12705,nan
9044-1901,1.789671233
9044-1902,3.053502761
9044-3701,2.113774701
9044-3702,2.768149881
9044-3703,2.055583744
9044-3704,2.765293594
9044-6101,0.391541854
9044-6102,2.565690465
9044-6103,1.930469308
9044-6104,2.697463002
9044-9101,1.607830548
9044-9102,2.468028795
9045-12701,2.42212991
9045-12702,0.538533393
9045-12703,1.157303827
9045-12704,1.216077051
9045-12705,2.396003582
9045-1901,0.746598313
9045-1902,0.602306209
9045-3701,1.349164867
9045-3702,0.429018972
9045-3703,0.715012995
9045-3704,0.576271831
9045-6101,1.739517541
9045-6102,2.531772311
9045-6103,2.229962945
9045-6104,2.417029733
9045-9101,0.806296242
9045-9102,1.894717055
9046-12701,2.567944157
9046-12702,0.610241367
9046-12703,2.182595346
9046-12704,2.356810635
9046-12705,1.139773283
9046-1901,1.701687679
9046-1902,0.619958337
9046-3701,0.697843701
9046-3702,2.51403161
9046-3703,1.182642137
9046-3704,0.842501133
9046-6101,0.782937186
9046-6102,4.112852781
9046-6103,0.699011527
9046-6104,2.653209991
9046-9101,2.344363629
9046-9102,2.841603805
9047-12701,2.491408676
9047-12702,1.692162505
9047-12703,0.734799922
9047-12704,2.596168164
9047-12705,1.820171561
9047-1901,1.47677481
9047-1902,2.40652988
9047-3701,1.830109804
9047-3702,2.067430809
9047-3703,2.339915749
9047-3704,1.337011486
9047-6101,1.568403116
9047-6102,2.122223629
9047-6103,2.443136875
9047-6104,0.693075357
9047-9101,1.994074736
9047-9102,1.506994273
9048-12701,1.33318021
9048-12702,1.753249751
9048-12703,1.68086068
9048-12704,1.044092544
9048-12705,2.430240382
9048-1901,1.180297852
9048-1902,0.943403239
9048-3701,2.690689633
9048-3702,2.060641412
9048-3703,2.156480935
9048-3704,2.147502392
9048-6101,1.679140881
9048-6102,2.289265179
9048-6103,1.776890648
9048-6104,0.926748051
9048-9101,1.861996328
9048-9102,2.428168636
9049-12701,1.051111932
9049-12702,0.82960303
9049-12703,nan
9049-12704,2.228853735
9049-12705,2.593283312
9049-1901,0.865039673
9049-1902,2.368922642
9049-3701,0.930485166
9049-3702,1.423681197
9049-3703,2.329985256
9049-3704,0.744267546
9049-6101,1.575368269
9049-6102,0.753782843
9049-6103,1.624222993
9049-6104,1.640509098
9049-9101,1.632870464
9049-9102,1.156026026
9050-12701,2.089377045
9050-12702,2.515122264
9050-12703,2.402233135
9050-12704,0.905199725
9050-12705,1.539034375
9050-1901,3.1577592
9050-1902,2.521192888
9050-3701,2.05625942
9050-3702,1.290768727
9050-3703,2.130610976
9050-3704,0.423243325
9050-6101,2.756823641
9050-6102,1.127978057
9050-6103,2.258811601
9050-6104,1.515172901
9050-9101,0.724061418
9050-9102,0.617201467
9051-12701,nan
9051-12702,nan
9051-12703,nan
9051-12704,nan
9051-12705,nan
9051-1901,nan
9051-1902,nan
9051-3701,nan
9051-3702,nan
9051-3703,nan
9051-3704,nan
9051-6101,nan
9051-6102,nan
9051-6103,2.63839082
9051-6104,nan
9051-9101,nan
9051-9102,nan
9085-12701,0.636695553
9085-12702,1.15859861
9085-12703,2.009118705
9085-12704,2.144378332
9085-12705,1.616171353
9085-1901,1.691086655
9085-1902,2.984300086
9085-3701,2.237567397
9085-3702,1.490667335
9085-3703,2.603305374
9085-3704,0.687501325
9085-6101,1.180977309
9085-6102,2.403902602
9085-6103,0.623248622
9085-6104,2.268616471
9085-9101,1.486492296
9085-9102,1.27817487
9086-12701,0.988853174
9086-12702,1.080199565
9086-12703,1.20939458
9086-12704,1.768007473
9086-12705,1.637479932
9086-1901,2.597796566
9086-1902,2.78019776
9086-3701,2.675114023
9086-3702,2.333853562
9086-3703,0.832750846
9086-3704,1.93526506
9086-6101,2.027658062
9086-6102,1.351911661
9086-6103,2.132008982
9086-6104,2.506043941
9086-9101,2.44889808
9086-9102,3.047549469
9087-12701,1.063346251
9087-12702,1.856497948
9087-12703,1.213748488
9087-12704,0.697779792
9087-12705,0.391044645
9087-1901,2.121015752
9087-1902,2.40794906
9087-3701,2.673299318
9087-3702,2.239053375
9087-3703,2.580151401
9087-3704,1.491998786
9087-6101,1.618239272
9087-6102,2.710834663
9087-6103,2.05247209
9087-6104,1.534115199
9087-9101,0.458045412
9087-9102,1.860245209
9088-12701,1.312440311
9088-12702,0.731424855
9088-12703,1.468549492
9088-12704,0.477854658
9088-12705,1.098609866
9088-1901,0.671757091
9088-1902,2.834512159
9088-3701,2.726908638
9088-3702,2.692846579
9088-3703,1.662681996
9088-3704,2.673391694
9088-6101,0.895598972
9088-6102,1.252618361
9088-6103,2.504160133
9088-6104,1.528628665
9088-9101,1.149851208
9088-9102,1.366651824
9089-12701,0.846556498
9089-12702,0.544338313
9089-12703,1.737113652
9089-12704,1.057879942
9089-12705,3.009134379
9089-1901,2.326090495
9089-1902,2.442656996
9089-3701,2.736871819
9089-3702,0.64757701
9089-3703,0.588268447
9089-3704,0.919789571
9089-6101,0.890626425
9089-6102,2.487158832
9089-6103,2.093119287
9089-6104,0.57051393
9089-9101,1.583193488
9089-9102,0.84595455
9090-12701,2.509014122
9090-12702,1.723910137
9090-12703,1.444745943
9090-12704,0.434102195
9090-12705,1.422931234
9090-1901,2.194502857
9090-1902,0.615808436
9090-3701,1.509397005
9090-3702,0.999841892
9090-3703,0.520592657
9090-3704,0.525054581
9090-6101,1.431196545
9090-6102,1.814950273
9090-6103,2.144308759
9090-6104,2.430388875
9090-9101,0.523689493
9090-9102,1.286185056
9091-12701,2.255151854
9091-12702,2.543465173
9091-12703,1.628201214
9091-12704,1.056732081
9091-12705,2.057260268
9091-1901,2.040013605
9091-1902,1.832055695
9091-3701,2.235491473
9091-3702,2.717206582
9091-3703,2.923726829
9091-3704,1.018332536
9091-6101,1.272859233
9091-6102,2.791667208
9091-6103,1.223511076
9091-6104,0.799397976
9091-9101,0.942477657
9091-9102,2.012659854
9092-12701,2.456067611
9092-12702,2.648477612
9092-12703,1.292070879
9092-12704,2.467849458
9092-12705,1.226251279
9092-1901,1.988235511
9092-1902,1.00544089
9092-3701,2.416037366
9092-3702,0.834650128
9092-3703,2.607931865
9092-3704,1.768773377
9092-6101,0.732468681
9092-6102,0.96343434
9092-6103,2.562353326
9092-6104,2.622834322
9092-9101,nan
9092-9102,1.700287758
9093-12701,2.087473716
9093-12702,0.9816555
9093-12703,1.987968703
9093-12704,1.119905984
9093-12705,0.379959238
9093-1901,1.386558572
9093-1902,0.824961427
9093-3701,0.610420622
9093-3702,0.486323688
9093-3703,1.918525841
9093-3704,1.152466158
9093-6101,1.863553103
9093-6102,1.043757633
9093-6103,0.893357461
9093-6104,1.38233846
9093-9101,2.362802369
9093-9102,1.138528386
9094-12701,1.66884285
9094-12702,2.690692208
9094-12703,1.834626498
9094-12704,2.248519336
9094-12705,1.381194458
9094-1901,2.756849989
9094-1902,0.782734098
9094-3701,0.540418239
9094-3702,2.522572529
9094-3703,1.592041016
9094-3704,2.52755962
9094-6101,1.02495795
9094-6102,2.54257263
9094-6103,2.465085068
9094-6104,1.483137325
9094-9101,2.779447072
9094-9102,2.521762344
9095-12701,1.629637628
9095-12702,2.146353662
9095-12703,1.17564186
9095-12704,0.716271973
9095-12705,1.406659887
9095-1901,0.861178841
9095-1902,0.829432784
9095-3701,0.453522704
9095-3702,2.572053511
9095-3703,1.027561081
9095-3704,1.835886814
9095-6101,2.579198694
9095-6102,0.879572826
9095-6103,2.680168661
9095-6104,1.307956042
9095-9101,1.386110993
9095-9102,0.494670619
9181-12701,2.486712429
9181-12702,2.659082716
9181-12703,2.442905108
9181-12704,2.325013081
9181-12705,1.594092359
9181-1901,1.951495958
9181-1902,1.395752909
9181-3701,1.118531847
9181-3702,2.654989853
9181-3703,0.727139138
9181-3704,2.2550945
9181-6101,2.367807617
9181-6102,1.822132386
9181-6103,2.185418644
9181-6104,1.379406786
9181-9101,2.018393524
9181-9102,1.727880139
9182-12701,2.344414368
9182-12702,1.201377768
9182-12703,1.455810639
9182-12704,2.213396061
9182-12705,1.53263217
9182-1901,2.415780616
9182-1902,0.653855892
9182-3701,0.527183045
9182-3702,2.496763725
9182-3703,1.053312381
9182-3704,2.641859546
9182-6101,1.446454419
9182-6102,2.136067966
9182-6103,2.335542225
9182-6104,1.256659243
9182-9101,2.672769582
9182-9102,0.932368172
9183-12701,2.560390183
9183-12702,0.881535068
9183-12703,1.937390985
9183-12704,1.301686684
9183-12705,1.374946522
9183-1901,3.285612232
9183-1902,2.537630407
9183-3701,nan
9183-3702,1.981706262
