# galaxy_ID smoothness DL_ttype DL_PLTG DL_Visual_Class
8334-3703 2.07071484375 3.345247268676758 0.9289941191673279 3.0
8334-3704 1.2781839591305273 1.7284519672393799 0.24590831249952316 3.0
8334-6101 2.0622854232788086 -1.373221516609192 0.014366524759680033 2.0
8334-6102 1.5072523089511436 3.9507477283477783 0.9123329818248749 3.0
8334-6103 1.8305018147145669 3.6557090282440186 0.9145830571651459 3.0
8334-6104 1.5957349248293067 1.86557137966156 0.30268019437789917 3.0
8334-9101 2.2743900053295887 -1.8550430536270142 0.006638058461248875 1.0
8334-9102 1.5794191987456747 5.121450901031494 0.9700482785701752 3.0
8335-12701 1.2247689627590368 3.6589558124542236 0.9928976893424988 3.0
8335-12702 1.4922933604336044 4.137199878692627 0.9440695941448212 3.0
8335-12703 1.7876395035669677 3.1565754413604736 0.9998410046100616 3.0
8335-12704 1.5926987957802548 5.795024394989014 0.9772685170173645 3.0
8335-12705 0.547726082652862 5.878498077392578 0.9999419450759888 3.0
8335-1901 2.929870438249144 -2.3568644523620605 0.0012584702344611287 1.0
8335-1902 3.2097478436596822 -2.3724050521850586 0.0036813633050769567 1.0
8335-3701 0.5793282871271076 5.2065019607543945 0.9976635873317719 3.0
8335-3702 1.5313784864070923 1.3953680992126465 0.6496381759643555 3.0
8335-3703 2.0770320817925065 -0.07836002111434937 0.022917483933269978 1.0
8335-3704 1.3545040857224238 2.7345240116119385 0.4776749312877655 2.0
8335-6101 1.6979279840107515 -1.5469425916671753 0.014799694065004587 1.0
8335-6102 0.5943825763204823 5.202392101287842 0.9943241477012634 3.0
8335-6103 2.7422039634303044 -2.3106346130371094 0.011364677920937538 1.0
8335-6104 1.5792948568230838 1.3368037939071655 0.723037600517273 3.0
8335-9101 2.6231457952307258 -1.2318856716156006 0.03231853898614645 1.0
8335-9102 0.6952654560783057 5.3624267578125 0.9997610449790955 3.0
8336-12701 2.098274341696906 1.2764254808425903 0.6388885974884033 3.0
8336-12702 1.309477507821321 1.4043517112731934 0.5522463917732239 3.0
8336-12703 1.301525974594065 4.133957386016846 0.9678880572319031 3.0
8336-12704 1.2000325520833333 2.4423820972442627 0.9175925850868225 3.0
8336-12705 0.8083589291144274 6.058959007263184 0.9994822442531586 3.0
8336-1901 2.800930813626126 1.1770416498184204 0.1523440107703209 2.0
8336-1902 2.7148373339054075 -1.1285189390182495 0.01651821192353964 1.0
8336-3701 2.0446422789394063 2.338512659072876 0.4589893966913223 3.0
8336-3702 2.641706296325952 3.4755117893218994 0.8826193809509277 3.0
8336-3703 1.9980426091019825 -1.3126896619796753 0.014227352105081081 1.0
8336-3704 2.565755978146115 -1.2328035831451416 0.016993246041238308 1.0
8336-6101 0.703322763332529 4.857477188110352 0.9988971650600433 3.0
8336-6102 1.7893326335148856 3.8567559719085693 0.8946357071399689 3.0
8336-6103 2.5169451313634075 -2.304741382598877 0.007181747583672404 1.0
8336-6104 2.6373045283211085 -1.9233919382095337 0.0048641597386449575 1.0
8336-9101 1.1623958459155852 6.278208255767822 0.9998182356357574 3.0
8336-9102 0.744308262883997 6.191213607788086 0.9998363554477692 3.0
8337-12701 1.1030378178017746 5.062648773193359 0.9992221593856812 3.0
8337-12702 1.1311163556134258 5.0550618171691895 0.9906020164489746 3.0
8337-12703 1.2787584721647351 4.824431419372559 0.9999038577079773 3.0
8337-12704 1.3332498574973175 7.273777961730957 0.9999608397483826 3.0
8337-12705 1.2182534443046191 7.473138809204102 0.9996603429317474 3.0
8337-1901 1.1175119082132976 2.2229506969451904 0.9241287112236023 3.0
8337-1902 0.9230504086143092 6.035526275634766 0.9986689686775208 3.0
8337-3701 2.647378576807229 -1.1798166036605835 0.027214067988097668 1.0
8337-3702 2.8756194072236645 -2.110297203063965 0.01207460556179285 1.0
8337-3703 0.5305522979899524 4.659027576446533 0.9955850541591644 3.0
8337-3704 2.8437221269987965 -2.0482215881347656 0.013869162648916245 1.0
8337-6101 0.4377226803390515 5.446104049682617 0.9997855424880981 3.0
8337-6102 0.9374370082828382 2.973785400390625 0.9433307349681854 3.0
8337-6103 1.5793791708968898 -0.7834555506706238 0.03709225729107857 2.0
8337-6104 0.7303762996897978 1.0158953666687012 0.34762465953826904 2.0
8337-9101 1.8202822561221272 6.952538013458252 0.999920129776001 3.0
8337-9102 1.4687053648718837 5.721200942993164 0.9990041255950928 3.0
8338-12701 0.6614336597091932 6.538091659545898 0.9995883405208588 3.0
8338-12702 1.7279462110053758 3.2799837589263916 0.9929928779602051 3.0
8338-12703 1.7190926343447055 4.22021484375 0.9687908291816711 3.0
8338-12704 1.4271882896063723 4.328921318054199 0.9815417528152466 3.0
8338-12705 2.7517005245490216 -1.538591742515564 0.04592183977365494 1.0
8338-1901 0.7527314027150472 1.9780569076538086 0.5971265137195587 3.0
8338-1902 1.7207242215843503 -0.7888400554656982 0.17776940017938614 2.0
8338-3701 2.615304850260417 -0.20159053802490234 0.06199907697737217 2.0
8338-3702 0.5564654701634457 4.842453956604004 0.9888249635696411 3.0
8338-3703 2.3310055149759994 -1.5136058330535889 0.011288358364254236 1.0
8338-3704 0.7175691380053092 2.6126880645751953 0.7269632518291473 3.0
8338-6101 0.8807473978646646 2.8431780338287354 0.9235923588275909 3.0
8338-6102 0.7218604268906992 5.955897808074951 0.9978451728820801 3.0
8338-6103 1.1866075131508054 4.176680088043213 0.9976323246955872 3.0
8338-6104 1.1658523995535715 3.9722893238067627 0.9488914608955383 3.0
8338-9101 1.648419061595576 4.8539299964904785 0.8931645154953003 3.0
8338-9102 2.703352746884685 -0.8295046091079712 0.01355151366442442 2.0
8341-12701 1.4044807439696008 6.020775318145752 0.9998032450675964 3.0
8341-12702 1.79391944447616 -0.6254580020904541 0.02657354436814785 1.0
8341-12703 1.5118461763162916 5.86610746383667 0.995463103055954 3.0
8341-12704 0.6043895815013979 5.323654651641846 0.9998041093349457 3.0
8341-12705 0.6857552823153409 6.347735404968262 0.9996621012687683 3.0
8341-1901 2.0335142023994117 -0.4730231463909149 0.03936687484383583 2.0
8341-1902 0.6725463117369855 2.1649327278137207 0.8140784800052643 3.0
8341-3701 2.4121139077004643 -1.6073269844055176 0.012785566970705986 2.0
8341-3702 0.6312198982140705 2.836618185043335 0.7773563265800476 3.0
8341-3703 1.3917534210397013 0.27908793091773987 0.5311675369739532 2.0
8341-3704 2.545480167164522 0.27056989073753357 0.2600753828883171 2.0
8341-6101 0.9616367991377668 3.556640148162842 0.9862768650054932 3.0
8341-6102 0.7156300537480974 2.4430625438690186 0.487138032913208 3.0
8341-6103 1.4549328031994047 4.525335311889648 0.951783686876297 3.0
8341-6104 2.2708457804614715 0.961706280708313 0.21477623283863068 3.0
8341-9101 0.9020120550597165 4.853266716003418 0.9961974024772644 3.0
8341-9102 1.052190549536044 4.67429256439209 0.9987146854400635 3.0
8438-12701 1.8964641849156691 -1.7934895753860474 0.014072452206164598 1.0
8438-12702 0.38251549073615465 4.282747268676758 0.9951692223548889 3.0
8438-12703 2.37241703734419 -0.7851001620292664 0.04905339330434799 1.0
8438-12704 1.0249758406296572 3.424278497695923 0.9938682615756989 3.0
8438-12705 1.689805596948145 3.597292184829712 0.9824963510036469 3.0
8438-1901 1.8469567311741915 -3.087493896484375 0.0026978078531101346 1.0
8438-1902 0.6481467200428783 2.568593978881836 0.7605981230735779 3.0
8438-3701 1.6819089185745322 0.43614915013313293 0.2112336903810501 2.0
8438-3702 0.5589248873245455 -0.263459712266922 0.2785123735666275 2.0
8438-3703 2.4896352888795628 -1.0800139904022217 0.054206881672143936 2.0
8438-3704 2.137343393541236 0.4220009446144104 0.4785623401403427 2.0
8438-6101 2.576925984998981 -2.319592237472534 0.009525151923298836 1.0
8438-6102 0.7592699929736062 1.020778775215149 0.35613153874874115 2.0
8438-6103 1.303321616629026 -0.6040170788764954 0.15896231681108475 2.0
8438-6104 1.1701968739097388 5.384992599487305 0.9967829883098602 3.0
8438-9101 0.6470404518310802 3.856541872024536 0.9988550543785095 3.0
8438-9102 1.2212069112766788 2.1369926929473877 0.6481795012950897 3.0
8439-12701 1.0171522983284884 5.771493434906006 0.9972292482852936 3.0
8439-12702 0.5306739232330715 2.5236849784851074 0.8595046997070312 3.0
8439-12703 0.683722264038852 5.344629764556885 0.9982033967971802 3.0
8439-12704 1.0075241726176187 4.822744846343994 0.9995523989200592 3.0
8439-12705 1.4577641402952322 0.14492806792259216 0.19082514196634293 2.0
8439-1901 1.8614540299820026 1.8636893033981323 0.20165792107582092 2.0
8439-1902 1.285067129257712 -2.856060266494751 0.0022472231066785753 1.0
8439-3701 1.7540050305818256 -0.04831838607788086 0.17806725949048996 3.0
8439-3702 1.9198646034056635 -1.1202049255371094 0.009094711858779192 1.0
8439-3703 0.633255852593316 3.275010108947754 0.9090345799922943 3.0
8439-3704 3.5771554800180287 -1.5780613422393799 0.0055756340734660625 1.0
8439-6101 0.40153288822722416 5.293938636779785 0.9977218806743622 3.0
8439-6102 0.554449495933633 2.720491409301758 0.9437540471553802 3.0
8439-6103 0.7624926835133363 4.086719036102295 0.9996860325336456 3.0
8439-6104 1.5269128966275118 0.9931681156158447 0.356326624751091 3.0
8439-9101 1.493553892552442 5.43557071685791 0.9845972061157227 3.0
8439-9102 1.116374220422017 6.251598834991455 0.9929016828536987 3.0
8440-12701 0.6570312320550808 5.554394245147705 0.999293327331543 3.0
8440-12702 2.639381815127949 -0.9766546487808228 0.07890059053897858 1.0
8440-12703 1.1080286187979331 5.351596355438232 0.9974171817302704 3.0
8440-12704 1.1376743807970493 2.965449571609497 0.7860174477100372 3.0
8440-12705 1.3393946518132716 3.526183843612671 0.9740006923675537 3.0
8440-1901 1.2491401875567494 2.7225117683410645 0.444753497838974 3.0
8440-1902 0.7234669459685115 2.312272787094116 0.4138492941856384 3.0
8440-3701 1.6225209024082752 -0.22055308520793915 0.05174741894006729 1.0
8440-3702 1.9566800656984786 -2.5671098232269287 0.0027589533710852265 1.0
8440-3703 0.9745763304886544 5.480309963226318 0.9999720454216003 3.0
8440-3704 1.9006222455929487 3.9158735275268555 0.8562108874320984 3.0
8440-6101 2.253250193484302 -2.742776870727539 0.019910898990929127 1.0
8440-6102 1.2350905946526394 5.879161834716797 0.9916201829910278 3.0
8440-6103 1.4595499802234595 -0.13378898799419403 0.13400888442993164 1.0
8440-6104 2.0051059944170535 -0.7689816951751709 0.05714445933699608 1.0
8440-9101 2.343775895725123 -0.9932544231414795 0.014181656762957573 1.0
8440-9102 1.5343002886250654 3.8172810077667236 0.9669584035873413 3.0
8441-12701 1.1698636355178178 4.177998065948486 0.9996347427368164 3.0
8441-12702 1.0439415185508936 6.945662498474121 0.9998126924037933 3.0
8441-12703 2.007350292020631 -0.09029316902160645 0.16162492334842682 3.0
8441-12704 1.567441348077997 -0.5525374412536621 0.072457205504179 2.0
8441-12705 0.8752685279860098 5.8383564949035645 0.9985986351966858 3.0
8441-1901 1.138815323108344 -0.21623495221138 0.09221023693680763 2.0
8441-1902 0.5677498068961071 0.020172491669654846 0.0949389785528183 3.0
8441-3701 1.236336231840677 2.1634368896484375 0.6604315638542175 3.0
8441-3702 2.87152382333532 0.13438251614570618 0.16546861082315445 2.0
8441-3703 1.5244872411918888 -2.760981321334839 0.0027633337303996086 1.0
8441-3704 0.5223828729781209 0.8631051778793335 0.42692869901657104 3.0
8441-6101 2.553544664268585 -0.5469799041748047 0.04992165043950081 1.0
8441-6102 2.1921305401578235 -1.930363655090332 0.006505063269287348 1.0
8441-6103 1.3155063450290643 5.357934951782227 0.9685697853565216 3.0
8441-6104 0.43940751372017484 4.211551666259766 0.9999110102653503 3.0
8441-9101 1.9120467170967852 4.095757484436035 0.9049792587757111 3.0
8441-9102 0.9000193041424419 1.4139655828475952 0.31654198467731476 2.0
8442-12701 1.7462438061912546 5.046689987182617 0.998979240655899 3.0
8442-12702 1.2052589169047967 6.753157615661621 0.9838781356811523 3.0
8442-12703 0.8904592413651315 7.140415191650391 0.9985370934009552 3.0
8442-12704 0.8608703053325688 2.758446216583252 0.9641887843608856 3.0
8442-12705 0.43535249433444656 5.727749347686768 0.9987032115459442 3.0
8442-1901 1.1724778445646724 1.1745525598526 0.648194819688797 3.0
8442-1902 0.8877529848377238 4.411712169647217 0.931470513343811 3.0
8442-3701 0.46703036711177726 5.327113151550293 0.9996594190597534 3.0
8442-3702 2.514181052737161 -1.6555380821228027 0.01611464936286211 1.0
8442-3703 1.4808613895590788 2.2575676441192627 0.8217529952526093 2.0
8442-3704 1.415638068910978 0.7263107299804688 0.5036873519420624 3.0
8442-6101 0.911412789333492 3.479252576828003 0.8662379086017609 3.0
8442-6102 0.7881888381051668 6.908248424530029 0.9999327659606934 3.0
8442-6103 1.6058835812832446 2.3244285583496094 0.844233363866806 3.0
8442-6104 2.4143060287437343 0.4578341245651245 0.22025387734174728 3.0
8442-9101 1.076714633910124 5.6395463943481445 0.9980886876583099 3.0
8442-9102 0.8854627850364779 5.236676216125488 0.9951322376728058 3.0
8443-12701 1.1976220574581609 6.032026290893555 0.9965802431106567 3.0
8443-12702 1.4473118088038266 2.421077013015747 0.8657275438308716 3.0
8443-12703 0.6562017780932562 4.252804756164551 0.990662008523941 3.0
8443-12704 0.8836453119206525 2.8279833793640137 0.9183072447776794 3.0
8443-12705 0.840503505533976 3.116774559020996 0.9944775402545929 3.0
8443-1901 2.808368641843078 -2.107583522796631 0.022543378174304962 1.0
8443-1902 1.3869853347697585 2.2852981090545654 0.7922611236572266 3.0
8443-3701 1.4028194986979166 -0.9113488793373108 0.25042278319597244 2.0
8443-3702 1.5608312288920085 -0.36004963517189026 0.054257551208138466 2.0
8443-3703 2.9111602741340876 -0.5034114718437195 0.20606033504009247 2.0
8443-3704 0.8249118324796854 2.380051612854004 0.8635229170322418 3.0
8443-6101 1.2563905458192568 -2.574363946914673 0.005397269385866821 1.0
8443-6102 1.267626282935049 2.74526309967041 0.9750234484672546 3.0
8443-6103 0.5522631894719352 3.528662919998169 0.9960490465164185 3.0
8443-6104 1.8042210880242264 0.8228322863578796 0.35401803255081177 3.0
8443-9101 0.950699518861729 3.9668960571289062 0.9805392920970917 3.0
8443-9102 1.3239909786419728 4.9447712898254395 0.9998309314250946 3.0
8444-12701 1.466418197119722 5.805152416229248 0.997666209936142 3.0
8444-12702 1.1644503484987745 6.920929908752441 0.9990431070327759 3.0
8444-12703 0.4157340554630055 6.209744930267334 0.9999711513519287 3.0
8444-12704 1.1197182437886957 3.340425491333008 0.997491329908371 3.0
8444-12705 1.5898132102272726 3.5520262718200684 0.8877606987953186 3.0
8444-1901 0.9128775304677536 2.0130395889282227 0.28517355024814606 3.0
8444-1902 1.4896863138154723 2.5190253257751465 0.5448333919048309 3.0
8444-3701 0.662260737443835 2.0770819187164307 0.2880902737379074 2.0
8444-3702 1.2020456750408497 6.128395080566406 0.992590606212616 3.0
8444-3703 2.3704533147585902 -1.364114761352539 0.02383561246097088 2.0
8444-3704 1.177778326946756 3.3880388736724854 0.8088839948177338 3.0
8444-6101 2.223509375 -2.286334276199341 0.0037853760877624154 1.0
8444-6102 0.5842975523413682 3.858276844024658 0.9981434345245361 3.0
8444-6103 2.5896301819397523 2.90083384513855 0.8113190829753876 3.0
8444-6104 1.2191792449602532 2.301856756210327 0.9509144723415375 3.0
8444-9101 1.9074149620086038 4.169732570648193 0.9821762442588806 3.0
8444-9102 0.6287142546963459 0.1333170086145401 0.282292902469635 3.0
8445-12701 0.3774450395670512 5.081824779510498 0.9999555945396423 3.0
8445-12702 1.7254471588430593 3.1914641857147217 0.9918880760669708 3.0
8445-12703 1.4242395232068508 8.030149459838867 0.9999179244041443 3.0
8445-12704 1.60850302734375 4.181578159332275 0.994126558303833 3.0
8445-12705 1.5238947389352375 4.642638206481934 0.9946967959403992 3.0
8445-1901 2.944702854046243 -0.949063241481781 0.016185815446078777 2.0
8445-1902 1.74801025390625 -1.6892271041870117 0.010072308126837015 1.0
8445-3701 0.470832275390625 1.6024417877197266 0.602385014295578 3.0
8445-3702 1.6813186233108108 -1.7025972604751587 0.013655224349349737 2.0
8445-3703 0.8759869269604953 5.8058695793151855 0.9914640784263611 3.0
8445-3704 2.61392747386546 3.2967050075531006 0.8540862202644348 3.0
8445-6101 2.688833583201207 -1.1847623586654663 0.015590048860758543 1.0
8445-6102 2.1665867539702868 -1.2560724020004272 0.03560948558151722 1.0
8445-6103 0.9510273359686255 0.0807119607925415 0.3092178851366043 3.0
8445-6104 1.6561075204554416 5.571195602416992 0.9861493110656738 3.0
8445-9101 1.2181630028376642 3.339101791381836 0.9348711371421814 3.0
8445-9102 1.2631429036458333 4.594911098480225 0.9989838004112244 3.0
8446-12701 1.100828861166363 8.173705101013184 0.9999932646751404 3.0
8446-12702 1.4576929970957024 3.9279816150665283 0.9995083212852478 3.0
8446-12703 1.767745927706232 5.991347789764404 0.9996397495269775 3.0
8446-12704 0.4434160205660463 5.379175662994385 0.9998646974563599 3.0
8446-12705 1.0233647943853021 6.480327129364014 0.9990436136722565 3.0
8446-1901 1.4161151226999695 -1.5035823583602905 0.007535797310993075 1.0
8446-1902 0.9057003021240234 -2.3353819847106934 0.00486254901625216 1.0
8446-3701 1.71204103459966 -2.6551361083984375 0.002189612830989063 1.0
8446-3702 2.47519843909656 -0.469007670879364 0.03170040715485811 1.0
8446-3703 0.5979777270962733 3.9465255737304688 0.8058090806007385 3.0
8446-3704 0.8552587194809093 0.555946409702301 0.11516699567437172 3.0
8446-6101 1.6348243126502404 5.097853660583496 0.9927071928977966 3.0
8446-6102 2.7364420448004605 -1.6457840204238892 0.019795678555965424 1.0
8446-6103 2.0102802897878616 -1.2956699132919312 0.020097007043659687 1.0
8446-6104 1.4406392384862257 1.8911954164505005 0.44855453073978424 3.0
8446-9101 1.0037325274091515 0.5207520723342896 0.3067474663257599 3.0
8446-9102 1.0969656913884673 6.386602401733398 0.9984430968761444 3.0
8447-12701 1.2743449627058796 5.36092472076416 0.9999963641166687 3.0
8447-12702 1.0838042816558442 6.355367183685303 0.9999726414680481 3.0
8447-12703 1.6309945976694022 4.650489807128906 0.9586746394634247 3.0
8447-12704 2.330781242388445 -1.6779119968414307 0.04964789003133774 1.0
8447-12705 1.343747920100152 6.12880802154541 0.9996238946914673 3.0
8447-1901 0.6231886353155579 3.2345216274261475 0.5596827268600464 3.0
8447-1902 1.3001370239257812 -2.251128911972046 0.0036030533956363797 1.0
8447-3701 0.6061254960072191 2.5193326473236084 0.9173463582992554 3.0
8447-3702 2.453802728033685 -2.593064785003662 0.014428455848246813 1.0
8447-3703 1.2311168396395016 -0.8355569839477539 0.055892495438456535 2.0
8447-3704 0.7474438544758205 4.231147289276123 0.9947432577610016 3.0
8447-6101 0.9361900117006096 2.5391616821289062 0.9662918448448181 3.0
8447-6102 2.5379530143587727 -0.8421934843063354 0.04171367920935154 1.0
8447-6103 2.411709740048363 -1.9770736694335938 0.015302335377782583 1.0
8447-6104 2.634789623700378 -1.8213129043579102 0.028897461481392384 1.0
8447-9101 2.2769967195829826 -1.4370423555374146 0.06795040145516396 2.0
8447-9102 1.8879014641695433 0.8863541483879089 0.5499205589294434 3.0
8448-12701 2.6722022341008773 -1.6855390071868896 0.019761391915380955 1.0
8448-12702 0.9804039739793347 5.840750694274902 0.9997088313102722 3.0
8448-12703 1.1497274713958077 4.107015132904053 0.9854749143123627 3.0
8448-12704 1.0987088493245207 5.07844352722168 0.9988380372524261 3.0
8448-12705 1.2044296460202306 5.697125434875488 0.9981563985347748 3.0
8448-1901 1.2228213005665085 0.9719094038009644 0.09031777083873749 3.0
8448-1902 2.4512735462947615 -0.7919313311576843 0.04591994546353817 2.0
8448-3701 1.4370327767014826 3.1846344470977783 0.7341551184654236 3.0
8448-3702 1.052557486074942 3.0655081272125244 0.7782838046550751 3.0
8448-3703 0.9651547960927207 1.832633376121521 0.9497418403625488 3.0
8448-3704 1.005345458984375 4.566746711730957 0.9441833198070526 3.0
8448-6101 2.1403836495535713 -1.0209732055664062 0.02027636580169201 1.0
8448-6102 1.276153212520593 6.228761672973633 0.9972580969333649 3.0
8448-6103 1.613424536563287 3.0474398136138916 0.9928167164325714 3.0
8448-6104 0.745839993895456 6.010403156280518 0.994747668504715 3.0
8448-9101 0.7910726307790517 5.268736362457275 0.9978986084461212 3.0
8448-9102 2.2719852042597766 -1.3215420246124268 0.1583268791437149 1.0
8449-12701 1.492470164716017 5.89606237411499 0.986367404460907 3.0
8449-12702 0.7416176616281703 5.4988603591918945 0.9945509433746338 3.0
8449-12703 1.2310173430266205 5.00762414932251 0.9997161626815796 3.0
8449-12704 0.6442784978693182 5.187432289123535 0.9968903660774231 3.0
8449-12705 0.8559995142713779 5.499385833740234 0.9983358085155487 3.0
8449-1901 3.196933962264151 0.2695200443267822 0.37197914719581604 1.0
8449-1902 1.5358799743652343 0.8678093552589417 0.5830038189888 3.0
8449-3701 0.8183652265729028 1.5090941190719604 0.6057949662208557 3.0
8449-3702 2.7489394107808267 0.7355417609214783 0.20778190344572067 3.0
8449-3703 0.9509837870695153 4.03529691696167 0.9646074771881104 3.0
8449-3704 2.7912050842862777 -0.16289833188056946 0.039383431896567345 1.0
8449-6101 1.2807843346621108 6.681024074554443 0.9895685315132141 3.0
8449-6102 1.2117628822957462 5.790205478668213 0.993969202041626 3.0
8449-6103 1.4114304570696916 -2.8641841411590576 0.0025937004247680306 1.0
8449-6104 1.86084765625 2.0906949043273926 0.9378584921360016 3.0
8449-9101 2.098108609350368 2.655552625656128 0.44458289444446564 3.0
8449-9102 0.4324834084024235 6.269474983215332 0.9998612999916077 3.0
8450-12701 1.6156417722624492 3.977921485900879 0.9295967519283295 3.0
8450-12702 1.3250171096340733 5.507596015930176 0.9995823502540588 3.0
8450-12703 1.7526091993900768 4.465315341949463 0.9790768325328827 3.0
8450-12704 2.425647979275552 -1.315069317817688 0.011174999177455902 1.0
8450-12705 1.0781429768849944 1.3082088232040405 0.9557610750198364 3.0
8450-1901 1.419701556770169 0.24168162047863007 0.09182963520288467 2.0
8450-1902 0.6554690996805826 1.8858859539031982 0.5816833972930908 3.0
8450-3701 2.4223634440104167 -2.402841567993164 0.016462016850709915 1.0
8450-3702 2.804726348165295 -2.8001461029052734 0.005622021853923798 1.0
8450-3703 0.4631860863347972 4.793983459472656 0.9969706237316132 3.0
8450-3704 2.448489234561012 -2.158545970916748 0.005419398890808225 2.0
8450-6101 0.5116904424776098 1.3916898965835571 0.8203823268413544 3.0
8450-6102 0.7442586673712879 6.49831485748291 0.9997144043445587 3.0
8450-6103 1.5143922229422215 1.7835946083068848 0.6774592399597168 3.0
8450-6104 1.6241731087922495 0.052149564027786255 0.36381184309720993 2.0
8450-9101 0.8472971734668231 4.939988136291504 0.9499737322330475 3.0
8450-9102 1.1965585628025968 1.8950833082199097 0.9129911363124847 3.0
8451-12701 2.311406730883049 -1.1886872053146362 0.11725354194641113 2.0
8451-12702 2.2331977432548795 -1.0163135528564453 0.015168943908065557 1.0
8451-12703 1.4608511907061186 6.074249267578125 0.9993752539157867 3.0
8451-12704 1.247897982544859 2.8459584712982178 0.9928581714630127 3.0
8451-12705 1.5453541088509684 4.357964515686035 0.9995871782302856 3.0
8451-1901 2.2728190750041337 -1.7930394411087036 0.00666122988332063 2.0
8451-1902 2.3398055013020835 0.7570515275001526 0.29990701377391815 2.0
8451-3701 1.2022045164179982 2.3839690685272217 0.8043897449970245 3.0
8451-3702 1.4996502088463826 4.177148342132568 0.878886491060257 3.0
8451-3703 2.6001715667773753 -0.1539553999900818 0.043189795687794685 2.0
8451-3704 1.5359030967272895 -1.8697575330734253 0.009524283930659294 2.0
8451-6101 0.753753426270286 1.7647873163223267 0.9932613670825958 3.0
8451-6102 2.658216677456255 -2.404677391052246 0.012428452260792255 1.0
8451-6103 2.130438251555153 -1.455593466758728 0.041420990601181984 2.0
8451-6104 1.8191007965686274 -1.2505137920379639 0.023609904572367668 1.0
8451-9101 2.900103514519666 0.14782172441482544 0.1472330018877983 2.0
8451-9102 1.590978031664823 6.088207721710205 0.9897463321685791 3.0
8452-12701 1.4442645832839747 5.015205383300781 0.991804838180542 3.0
8452-12702 1.7357404023857528 5.024163722991943 0.9987870156764984 3.0
8452-12703 0.5586628239329269 4.226421356201172 0.9971674978733063 3.0
8452-12704 0.9402002026403827 5.066953659057617 0.9970096945762634 3.0
8452-12705 0.5011389450367989 6.592461109161377 0.9999984502792358 3.0
8452-1901 1.0956322352091472 0.09985354542732239 0.1535012349486351 3.0
8452-1902 0.5707244466145833 4.496821880340576 0.9854327738285065 3.0
8452-3701 2.6963973480017005 -1.026430606842041 0.019140790216624737 1.0
8452-3702 2.603389416710805 -2.3668150901794434 0.00801172642968595 1.0
8452-3703 1.2622738400021114 -1.3493212461471558 0.0198874119669199 1.0
8452-3704 0.5186690178470336 3.5638277530670166 0.9881353378295898 3.0
8452-6101 1.0435057447549883 6.042402744293213 0.9988516569137573 3.0
8452-6102 0.7142490689518601 4.544554233551025 0.9939784407615662 3.0
8452-6103 2.5619784817837252 -2.5374937057495117 0.007847700733691454 1.0
8452-6104 1.0214848601761228 2.7644472122192383 0.8352234661579132 3.0
8452-9101 2.690078438215922 -2.8498446941375732 0.006354140117764473 1.0
8452-9102 0.3709003233461639 5.021982192993164 0.9993424713611603 3.0
8453-12701 0.6576535602079865 3.9615681171417236 0.9841070473194122 3.0
8453-12702 1.2074226326434259 5.358682632446289 0.9986557066440582 3.0
8453-12703 1.045245928373677 4.799163818359375 0.9980354011058807 3.0
8453-12704 1.0641964546073095 6.1444411277771 0.9980403482913971 3.0
8453-12705 0.6197190627553104 5.516249656677246 0.9998781085014343 3.0
8453-1901 1.4983171045308377 2.1167116165161133 0.28418801724910736 2.0
8453-1902 0.5976443820529513 2.8533873558044434 0.800892174243927 3.0
8453-3701 2.541009296661835 0.16893160343170166 0.19556372612714767 2.0
8453-3702 0.6857750795528721 1.1762222051620483 0.6005078852176666 3.0
8453-3703 2.0195267350706336 0.018471747636795044 0.08194170147180557 3.0
8453-3704 1.2516022585750965 1.9396969079971313 0.45129409432411194 2.0
8453-6101 1.806964338818398 3.2709782123565674 0.6244291365146637 3.0
8453-6102 1.139989916535293 5.448069095611572 0.9910052716732025 3.0
8453-6103 2.633072693707192 -0.9823527932167053 0.034615795128047466 1.0
8453-6104 1.6454298713716005 3.686757802963257 0.9917543530464172 3.0
8453-9101 1.5392823095094847 5.118819713592529 0.9995783567428589 3.0
8453-9102 1.0114780386868585 1.400348424911499 0.85212442278862 3.0
8454-12701 1.352555171892776 7.834700584411621 0.9997347891330719 3.0
8454-12702 1.011406828348972 3.765843391418457 0.9918137788772583 3.0
8454-12703 0.33063383750958053 5.2483229637146 0.9995527565479279 3.0
8454-12704 2.8960037430646213 -1.2867494821548462 0.029102742671966553 1.0
8454-12705 1.4857076834928507 -0.7904465198516846 0.009802649263292551 1.0
8454-1901 2.749282518073694 2.799260377883911 0.4289369434118271 3.0
8454-1902 2.011413092362253 -1.5409913063049316 0.10513779148459435 1.0
8454-3701 0.542207549890706 -1.9565320014953613 0.01562034385278821 1.0
8454-3702 0.7706369686881597 3.913623332977295 0.9828863739967346 3.0
8454-3703 2.64758018057093 -3.241892099380493 0.001914803870022297 1.0
8454-3704 0.8254312350782432 5.015679836273193 0.9702179133892059 3.0
8454-6101 0.7440356501826534 4.432151794433594 0.9969528019428253 3.0
8454-6102 1.860085880055147 1.4650133848190308 0.8918689787387848 3.0
8454-6103 2.107189005342821 -1.9300177097320557 0.048933301120996475 1.0
8454-6104 0.5011440167088854 4.907250881195068 0.9999809265136719 3.0
8454-9101 2.243805317090541 -2.061337471008301 0.02461918257176876 1.0
8454-9102 1.1487681747688265 1.3649554252624512 0.8307996988296509 3.0
8455-12701 0.6362153989065431 6.1012797355651855 0.9999098777770996 3.0
